Unnamed: 0,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,_BaseArticleURL
210,2,"SA Bögemann, A Riepenhausen, LMC Puhlmann…",Investigating two mobile just-in-time adaptive interventions to foster psychological resilience: research protocol of the DynaM-INT study,2023.0,BMC psychology,Springer,https://link.springer.com/article/10.1186/s40359-023-01249-5,"https://scholar.google.com/scholar?cites=10391711883724016607&as_sdt=2005&sciodt=0,5&hl=en",133,2024-06-11 20:16:42,HTML,10.1186/s40359-023-01249-5,,,,,,,2,2.0,1,4,1.0,"Background

Stress-related disorders such as anxiety and depression are highly prevalent and cause a tremendous burden for affected individuals and society. In order to improve prevention strategies, knowledge regarding resilience mechanisms and ways to boost them is highly needed. In the Dynamic Modelling of Resilience – interventional multicenter study (DynaM-INT), we will conduct a large-scale feasibility and preliminary efficacy test for two mobile- and wearable-based just-in-time adaptive interventions (JITAIs), designed to target putative resilience mechanisms. Deep participant phenotyping at baseline serves to identify individual predictors for intervention success in terms of target engagement and stress resilience.

Methods

DynaM-INT aims to recruit N = 250 healthy but vulnerable young adults in the transition phase between adolescence and adulthood (18–27 years) across five research sites (Berlin, Mainz, Nijmegen, Tel Aviv, and Warsaw). Participants are included if they report at least three negative burdensome past life events and show increased levels of internalizing symptoms while not being affected by any major mental disorder. Participants are characterized in a multimodal baseline phase, which includes neuropsychological tests, neuroimaging, bio-samples, sociodemographic and psychological questionnaires, a video-recorded interview, as well as ecological momentary assessments (EMA) and ecological physiological assessments (EPA).

Subsequently, participants are randomly assigned to one of two ecological momentary interventions (EMIs), targeting either positive cognitive reappraisal or reward sensitivity. During the following intervention phase, participants' stress responses are tracked using EMA and EPA, and JITAIs are triggered if an individually calibrated stress threshold is crossed. In a three-month-long follow-up phase, parts of the baseline characterization phase are repeated. Throughout the entire study, stressor exposure and mental health are regularly monitored to calculate stressor reactivity as a proxy for outcome resilience. The online monitoring questionnaires and the repetition of the baseline questionnaires also serve to assess target engagement.

Discussion

The DynaM-INT study intends to advance the field of resilience research by feasibility-testing two new mechanistically targeted JITAIs that aim at increasing individual stress resilience and identifying predictors for successful intervention response. Determining these predictors is an important step toward future randomized controlled trials to establish the efficacy of these interventions.",https://link.springer.com/article/10.1186/s40359-023-01249-5,"https://scholar.google.com/scholar?q=related:30uTjebGNpAJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",link.springer.com
215,2,"S Eghdami, HR Ahmadkhaniha, HR Baradaran…",Ecological momentary interventions for smoking cessation: a systematic review and meta-analysis,2023.0,Social Psychiatry and …,Springer,https://link.springer.com/article/10.1007/s00127-023-02503-2,"https://scholar.google.com/scholar?cites=12153394857090394379&as_sdt=2005&sciodt=0,5&hl=en",164,2024-06-11 20:16:42,,10.1007/s00127-023-02503-2,,,,,,,2,2.0,1,4,1.0,"Background and objectives

Tobacco use is an important cause of preventable mortality and morbidity worldwide. Only 7% of smokers successfully quit annually, despite numerous evidence-based smoking cessation treatments. An important reason for failure is barriers to accessing appropriate smoking cessation interventions, which can be minimized by technology-delivered interventions, such as ecological momentary interventions. Ecological momentary interventions provide the right type and intensity of treatment in real time, based on ecological momentary assessments of relevant variables. The aim of this review was to assess the effectiveness of ecological momentary interventions in smoking cessation.

Methods

We searched MEDLINE, Scopus, CENTRAL, psychINFO, and ProQuest without applying any filters on 19 September, 2022. One author screened search results for obvious irrelevant and duplicate studies. The remaining studies were independently reviewed by two authors to exclude irrelevant studies, and then they extracted data from the included studies. We collated study findings, transformed data into a common rubric, and calculated a weighted treatment effect across studies using Review Manager 5.

Findings

We analyzed 10 studies with a total of 2391 participants. Assessment methods included exhaled CO analyzers, bidirectional SMS, data input in apps, and hand movement detection. Interventions were based on acceptance and commitment therapy and cognitive behavioral therapy. Smoking abstinence was significantly higher in participants of intervention groups compared to control groups (RR = 1.24; 95% CI 1.07–1.44, P = 0.004; I2 = 0%).

Conclusion

Ecological momentary intervention is a novel area of research in behavioral science. The results of this systematic review based on the available literature suggest that these interventions could be beneficial for smoking cessation.",,"https://scholar.google.com/scholar?q=related:C6nuJzuIqagJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",link.springer.com
218,2,"H Kim, S Park, Y Kim, S Kwon…",Ecological momentary assessment of mental health in adults at suicide risk: An observational study protocol,2022.0,Journal of Advanced …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jan.15142,"https://scholar.google.com/scholar?cites=12811485499128043630&as_sdt=2005&sciodt=0,5&hl=en",199,2024-06-11 20:16:42,,10.1111/jan.15142,,,,,,,2,1.0,0,5,2.0,"

Abstract

Aims

To describe the research protocol for an ecological momentary assessment (EMA) designed to examine patterns of suicidal ideation and relevant psychosocial stress indicators in adults at risk for suicide.

Design

This observational and longitudinal study will collect data for 28 consecutive days.

Methods

A total of 150 adults at risk for suicide will be recruited from a single suicide prevention centre and an outpatient clinic in Korea. Self-report questionnaires will be administrated during weeks 0, 1, 3 and 5. Participants will receive text messages three times a day for 4 weeks prompting them to access an online survey link for daily mood survey including depression, anxiety, stress and suicidal ideation. In addition, for the first 2 weeks, they will wear an actigraphy device designed to collect actigraphic data in terms of sleep patterns and physical activity. Data analyses such as descriptive statistics, independent t-tests, one-way ANOVA, chi-squared statistics and time-series and correlation analyses will be performed using IBM SPSS 26.0 and SAS version 9.3. The study received funding from National Research Foundation of Korea in February 2020. Institutional Review Board approval for our study was obtained in April 2021.

Discussions

This study will yield fundamental information about daily patterns of suicide ideation and psychosocial stress indicators to develop preventive interventions for adults at risk for suicide.

Impact

Our study will contribute to the development of EMAs and interventions for adults at risk for suicide aimed at providing timely and individualized mental health services in a community setting.

Trial Registration: The trial is registered with the Clinical Research Information Service (CRIS). CRIS Registration Number: KCT0006165.
",https://onlinelibrary.wiley.com/doi/pdf/10.1111/jan.15142,"https://scholar.google.com/scholar?q=related:bliY7C6Ky7EJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",onlinelibrary.wiley.com
220,2,"L Yao, Y Yang, Z Wang, X Pan, L Xu",Compliance with ecological momentary assessment programmes in the elderly: a systematic review and meta-analysis,2023.0,BMJ open,bmjopen.bmj.com,https://bmjopen.bmj.com/content/13/7/e069523.abstract,"https://scholar.google.com/scholar?cites=14921585377297163055&as_sdt=2005&sciodt=0,5&hl=en",213,2024-06-11 20:16:42,,,,,,,,,2,2.0,0,5,1.0,"Abstract

Objective Ecological momentary assessment (EMA) refers to the repeated sampling of information about an individual’s symptoms and behaviours, enabling the capture of ecologically meaningful real-time information in a timely manner. Compliance with EMA is critical in determining the validity of an assessment. However, there is limited evidence related to how the elderly comply with EMA programmes or the factors that are associated with compliance.

Design Systematic review and meta-analysis.

Data sources PubMed, Embase, the Cochrane Library and Web of Science were searched up to 17 July 2022.

Eligibility criteria We included observational studies on EMA in the elderly reported in English.

Data extraction and synthesis Two investigators independently performed screening and data extraction. Discrepancies were resolved by discussion or a third investigator. A systematic review was carried out to characterise the basic characteristics of the participants and EMA programmes. Random-effects meta-analysis was conducted to assess overall compliance and to explore factors associated with differences in compliance among the elderly.

Results A total of 20 studies with 2047 participants were included in the systematic review and meta-analysis. Meta-analysis showed that the combined compliance rate was 86.41% (95% CI: 77.38% to 92.20%; I2=96.4%; p<0.001). Subgroup analysis revealed high levels of heterogeneity in terms of the methods used to assess population classification, assessment method and assessment frequency, although these may not be the sources of heterogeneity. Meta-regression analysis showed that population classification and assessment period might have a significant impact on heterogeneity (p<0.05). Egger’s test indicated significant publication bias (p<0.001).

Conclusions Compliance with EMA programmes is high in the elderly. It is recommended that scholars design reasonable EMA programmes according to the health status of the elderly in the future.",https://bmjopen.bmj.com/content/bmjopen/13/7/e069523.full.pdf,"https://scholar.google.com/scholar?q=related:L-N1u9ceFM8J:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",bmjopen.bmj.com
226,1,"P de Vries Lianne, BB ML…",Smartphone-Based Ecological Momentary Assessment of Well-Being: A Systematic Review and Recommendations for Future Studies,2021.0,Journal of Happiness …,search.proquest.com,https://search.proquest.com/openview/ecaee8526ec4987cfc0e2fda7be22fe3/1?pq-origsite=gscholar&cbl=55390,"https://scholar.google.com/scholar?cites=682472677630304456&as_sdt=2005&sciodt=0,5&hl=en",82,2024-06-11 20:16:42,,,,,,,,,1,0.33,0,3,3.0,"
Abstract
Feelings of well-being and happiness fluctuate over time and contexts. Ecological Momen-
tary Assessment (EMA) studies can capture fluctuations in momentary behavior, and
experiences by assessing these multiple times per day. Traditionally, EMA was performed
using pen and paper. Recently, due to technological advances EMA studies can be con-
ducted more easily with smartphones, a device ubiquitous in our society. The goal of this
review was to evaluate the literature on smartphone-based EMA in well-being research in
healthy subjects. The systematic review was conducted according to the Preferred Report-
ing Items for Systematic Review and Meta-Analysis (PRISMA) guidelines. Searching Pub-
Med and Web of Science, we identified 53 studies using smartphone-based EMA of well-
being. Studies were heterogeneous in designs, context, and measures. The average study
duration was 12.8 days, with well-being assessed 2–12 times per day. Half of the stud-
ies included objective data (e.g. location). Only 47.2% reported compliance, indicating a
mean of 71.6%. Well-being fluctuated daily and weekly, with higher well-being in evenings
and weekends. These fluctuations disappeared when location and activity were accounted
for. On average, being in nature and physical activity relates to higher well-being. Work-
ing relates to lower well-being, but workplace and company do influence well-being. The
important advantages of using smartphones instead of other devices to collect EMAs are
the easier data collection and flexible designs. Smartphone-based EMA reach far larger
maximum sample sizes and more easily add objective data to their designs than palm-top/
PDA studies. Smartphone-based EMA research is feasible to gain insight in well-being
fluctuations and its determinants and offers the opportunity for parallel objective data col-
lection. Most studies currently focus on group comparisons, while studies on individual
differences in well-being patterns and fluctuations are lacking. We provide recommenda-
tions for future smartphone-based EMA research regarding measures, objective data and
analyses.
",,"https://scholar.google.com/scholar?q=related:yGAQz0iheAkJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",search.proquest.com
232,1,"G Kiekens, L Claes, S Schoefs…",The detection of acute risk of self-injury project: protocol for an ecological momentary assessment study among individuals seeking treatment,2023.0,JMIR research …,researchprotocols.org,https://www.researchprotocols.org/2023/1/e46244/,"https://scholar.google.com/scholar?cites=13049283327841161339&as_sdt=2005&sciodt=0,5&hl=en",175,2024-06-11 20:16:42,HTML,,,,,,,,1,1.0,0,4,1.0,"Abstract

Background:
Nonsuicidal self-injury (NSSI) is a major mental health concern. Despite increased research efforts on establishing the prevalence and correlates of the presence and severity of NSSI, we still lack basic knowledge of the course, predictors, and relationship of NSSI with other self-damaging behaviors in daily life. Such information will be helpful for better informing mental health professionals and allocating treatment resources. The DAILY (Detection of Acute rIsk of seLf-injurY) project will address these gaps among individuals seeking treatment.


Objective:
This protocol paper presents the DAILY project’s aims, design, and materials used. The primary objectives are to advance understanding of (1) the short-term course and contexts of elevated risk for NSSI thoughts, urges, and behavior; (2) the transition from NSSI thoughts and urges to NSSI behavior; and (3) the association of NSSI with disordered eating, substance use, and suicidal thoughts and behaviors. A secondary aim is to evaluate the perspectives of individuals seeking treatment and mental health professionals regarding the feasibility, scope, and utility of digital self-monitoring and interventions that target NSSI in daily life.


Methods:
The DAILY project is funded by the Research Foundation Flanders (Belgium). Data collection involves 3 phases: a baseline assessment (phase 1), 28 days of ecological momentary assessment (EMA) followed by a clinical session and feedback survey (phase 2), and 2 follow-up surveys and an optional interview (phase 3). The EMA protocol consists of regular EMA surveys (6 times per day), additional burst EMA surveys spaced at a higher frequency when experiencing intense NSSI urges (3 surveys within 30 minutes), and event registrations of NSSI behavior. The primary outcomes are NSSI thoughts, NSSI urges, self-efficacy to resist NSSI, and NSSI behavior, with disordered eating (restrictive eating, binge eating, and purging), substance use (binge drinking and smoking cannabis), and suicidal thoughts and behaviors surveyed as secondary outcomes. The assessed predictors include emotions, cognitions, contextual information, and social appraisals.


Results:
We will recruit approximately 120 individuals seeking treatment aged 15 to 39 years from mental health services across the Flanders region of Belgium. Recruitment began in June 2021 and data collection is anticipated to conclude in August 2023.


Conclusions:
The findings of the DAILY project will provide a detailed characterization of the short-term course and patterns of risk for NSSI and advance understanding of how, why, and when NSSI and other self-damaging behaviors unfold among individuals seeking treatment. This will inform clinical practice and provide the scientific building blocks for novel intervention approaches outside of the therapy room that support people who self-injure in real time.


International Registered Report Identifier (IRRID):
DERR1-10.2196/46244


JMIR Res Protoc 2023;12:e46244

doi:10.2196/46244


Keywords
nonsuicidal self-injury (10); suicidal thoughts and behaviors (2); real-time (10); experience sampling (25); ecological momentary assessment (234); digital interventions (69); mobile phone (2900) ",https://www.researchprotocols.org/2023/1/e46244/,"https://scholar.google.com/scholar?q=related:e1BmcQxeGLUJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.researchprotocols.org
248,0,"L Altweck, S Schmidt, S Tomczyk","… Use Patterns and Quality of Life in Parents: Protocol for a Pilot Quasi-Experimental, Nonrandomized Controlled Trial Using Ecological Momentary Assessment",2024.0,JMIR Research Protocols,researchprotocols.org,https://www.researchprotocols.org/2024/1/e54728,,49,2024-06-11 20:16:42,HTML,,,,,,,,0,0.0,0,3,1.0,"Abstract

Background:
The gender gap in time use and its impact on health and well-being are still prevalent. Women work longer hours than men when considering both paid and unpaid (eg, childcare and chores) work, and this gender disparity is particularly visible among parents. Less is known about factors that could potentially mediate or moderate this relationship (eg, work-family conflict and gender role beliefs). Ecological momentary assessment (EMA) allows for the documentation of changes in momentary internal states, such as time use, stress, or mood. It has shown particular validity to measure shorter-term activities (eg, unpaid work) and is thus useful to address gender differences.


Objective:
The feasibility of the daily EMA surveys in a parent sample will be examined. The associations between time use, well-being, and stress will be examined, along with potential moderating and mediating factors such as gender, gender role beliefs, and work-family conflict. Finally, the act of monitoring one’s own time use, well-being, and stress will be examined in relation to, for example, the quality of life.


Methods:
We conducted a quasi-experimental, nonrandomized controlled trial with 3 data collection methods, namely, online questionnaires, EMA surveys, and qualitative interviews. The intervention group (n=64) will participate in the online questionnaires and EMA surveys, and a subsample of the intervention group (n=6-17) will also be invited to participate in qualitative interviews. Over a period of 1 week, participants in the intervention group will answer daily EMA surveys (4 times per day). In contrast, the control group (n=17) will only participate in the online questionnaires at baseline and after 1 week. The following constructs were surveyed: sociodemographic background (eg, age, gender, and household composition; baseline questionnaire); mediators and moderators (eg, gender role beliefs and work-family conflict; baseline and follow-up questionnaires); well-being, quality of life, and trait mindfulness (baseline and follow-up questionnaires); momentary activity and well-being, as well as state mindfulness (EMA); and feasibility (baseline and follow-up questionnaires as well as interviews). We anticipate that participants will regard the daily EMA as feasible. Particular daily time-use patterns (eg, high paid and unpaid workload) are expected to be related to lower well-being, higher stress, and health-related quality of life. These associations are expected to be moderated and mediated by factors such as gender, gender role beliefs, work-family conflict, and social support. Participants in the intervention group are expected to show higher values of mindfulness, well-being, health-related quality of life, and lower stress.


Results:
Patient recruitment started in November 2023 and ended in mid April 2024. Data analysis commenced in mid April 2024.


Conclusions:
This study aims to provide valuable insights into the feasibility of using EMAs and the potential benefits of activity tracking in various aspects of daily life.


Trial Registration:
Open Science Framework 8qj3d; https://osf.io/8qj3d


International Registered Report Identifier (IRRID):
PRR1-10.2196/54728


JMIR Res Protoc 2024;13:e54728

doi:10.2196/54728


Keywords
time-use (1); well-being (240); parents (124); ecological momentary assessment (234); feasibility (338); health-related quality of life (66); ambulatory assessment (15); work-family conflict (1); gender roles (2); mixed-methods (17); sex differences (10); stress (297) ",https://www.researchprotocols.org/2024/1/e54728,"https://scholar.google.com/scholar?q=related:HUboatmeGDQJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.researchprotocols.org
249,0,"IH Bell, SF Fielding-Smith, M Hayward, SL Rossell…",Smartphone-based ecological momentary assessment and intervention in a coping-focused intervention for hearing voices (SAVVy): study protocol for …,,sussex.figshare.com,,https://sussex.figshare.com/articles/journal_contribution/_Study_Protocol_Smartphone-based_ecological_momentary_assessment_and_intervention_in_a_coping-focused_intervention_for_hearing_voices_SAVVy_study_protocol_for_a_pilot_randomised_controlled_trial/23457488,,56,2024-06-11 20:16:42,Study Protocol,,,,,,,,0,0.0,0,5,,"Background Smartphone-based ecological momentary assessment and intervention (EMA/I) show promise for enhancing psychological treatments for psychosis. EMA has the potential to improve assessment and formulation of experiences which fluctuate day-to-day, and EMI may be used to prompt use of therapeutic strategies in daily life. The current study is an examination of these capabilities in the context of a brief, coping-focused intervention for distressing voice hearing experiences. Methods/design This is a rater-blinded, pilot randomised controlled trial comparing a four-session intervention in conjunction with use of smartphone EMA/I between sessions, versus treatment-as-usual. The recruitment target is 34 participants with persisting and distressing voice hearing experiences, recruited through a Voices Clinic based in Melbourne, Australia, and via wider advertising. Allocation will be made using minimisation procedure, balancing of the frequency of voices between groups. Assessments are completed at baseline and 8 weeks post-baseline. The primary outcomes of this trial will focus on feasibility and acceptability of the intervention and trial methodology, with secondary outcomes examining preliminary clinical effects related to overall voice severity, the emotional and functional impact of the voices, and emotional distress. Discussion This study offers a highly novel examination of specific smartphone capabilities and their integration with traditional psychological treatment for distressing voices. Such technology has potential to enhance psychological interventions and promote adaptation to distressing experiences. Trial registration Australian New Zealand Clinical Trial Registry, ACTRN12617000348358. Registered on 7 March 2017.",https://sussex.figshare.com/articles/journal_contribution/_Study_Protocol_Smartphone-based_ecological_momentary_assessment_and_intervention_in_a_coping-focused_intervention_for_hearing_voices_SAVVy_study_protocol_for_a_pilot_randomised_controlled_trial/23457488/1/files/41165801.pdf,"https://scholar.google.com/scholar?q=related:VeI-3ERXLCoJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",sussex.figshare.com
253,0,"MJ Zhang, WJA He, TT Luk, MP Wang…",Effectiveness of personalized smoking cessation intervention based on ecological momentary assessment for smokers who prefer unaided quitting: protocol …,2023.0,Frontiers in Public …,frontiersin.org,https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2023.1147096/full,,89,2024-06-11 20:16:42,HTML,10.3389/fpubh.2023.1147096,,,,,,,0,0.0,0,5,1.0,"Min Jin ZhangWan Jia Aaron HeTzu Tsun LukMan Ping WangSophia Siu Chee ChanYee Tak Derek Cheung*
School of Nursing, LKS Faculty of Medicine, The University of Hong Kong, Hong Kong, Hong Kong SAR, China

Introduction: Ecological momentary assessment (EMA)-based smoking cessation intervention may help personalize intervention for smokers who prefer to quit smoking unaided. This study aims to evaluate the effectiveness of EMA-based phone counseling and instant messaging for smoking cessation.

Methods/design: This is a two-arm, accessor-blinded, simple individual randomized controlled trial (allocation ratio 1:1). Participants will be recruited from community sites and online platforms in Hong Kong. Interventions will be delivered via a phone call and instant messaging. Current adult smokers who (1) self-report no intention to use smoking cessation services and medication in the coming month and (2) have not used smoking cessation services or nicotine replacement therapy in the past 7 days will be recruited. Recruited participants will be randomized to intervention or control groups via an online randomizer. All participants will be required to complete EMAs (five times per day for 7 consecutive days). The intervention group (n = 220) will receive a nurse-led brief phone counseling immediately after the 1-week EMAs and 10-week EMA-based advice via instant messaging applications (e.g., WhatsApp, WeChat). The 10-week EMA-based advice covers a summary of the 1-week EMAs, and tailored cessation support focused on personalized smoking triggers. The control group (n = 220) will not receive any intervention during the same period. The primary outcomes are participants' progression toward smoking cessation assessed by the Incremental Behavior Change toward Smoking Cessation (IBC-S) and biochemically validated abstinence at the 3-month follow-up. Secondary outcomes include self-reported and biochemically validated tobacco abstinence at the 6-month follow-up.

Discussion: The findings will provide evidence that the EMA-based tailored smoking cessation intervention can be adapted as a new health promotion strategy for current smokers who are unwilling to use smoking cessation aids.

Clinical trial registration: https://classic.clinicaltrials.gov/ct2/show/NCT05212220, identifier: NCT05212220.",https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2023.1147096/full,"https://scholar.google.com/scholar?q=related:Hsl66KoaH1UJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.frontiersin.org
258,0,"R Kraft, M Reichert, R Pryss",Mobile Crowdsensing in Ecological Momentary Assessment mHealth Studies: A Systematic Review and Analysis,2024.0,Sensors,mdpi.com,https://www.mdpi.com/1424-8220/24/2/472,,113,2024-06-11 20:16:42,HTML,,,,,,,,0,0.0,0,3,1.0,"Abstract
As mobile devices have become a central part of our daily lives, they are also becoming increasingly important in research. In the medical context, for example, smartphones are used to collect ecologically valid and longitudinal data using Ecological Momentary Assessment (EMA), which is mostly implemented through questionnaires delivered via smart notifications. This type of data collection is intended to capture a patient’s condition on a moment-to-moment and longer-term basis. To collect more objective and contextual data and to understand patients even better, researchers can not only use patients’ input via EMA, but also use sensors as part of the Mobile Crowdsensing (MCS) approach. In this paper, we examine how researchers have embraced the topic of MCS in the context of EMA through a systematic literature review. This PRISMA-guided review is based on the databases PubMed, Web of Science, and EBSCOhost. It is shown through the results that both EMA research in general and the use of sensors in EMA research are steadily increasing. In addition, most of the studies reviewed used mobile apps to deliver EMA to participants, used a fixed-time prompting strategy, and used signal-contingent or interval-contingent self-assessment as sampling/assessment strategies. The most commonly used sensors in EMA studies are the accelerometer and GPS. In most studies, these sensors are used for simple data collection, but sensor data are also commonly used to verify study participant responses and, less commonly, to trigger EMA prompts. Security and privacy aspects are addressed in only a subset of mHealth EMA publications. Moreover, we found that EMA adherence was negatively correlated with the total number of prompts and was higher in studies using a microinteraction-based EMA (
𝜇
EMA) approach as well as in studies utilizing sensors. Overall, we envision that the potential of the technological capabilities of smartphones and sensors could be better exploited in future, more automated approaches.",https://www.mdpi.com/1424-8220/24/2/472,"https://scholar.google.com/scholar?q=related:KavufL45CtAJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.mdpi.com
261,0,"AD Tate, AR Fertig, JN de Brito, ÉM Ellis…",Momentary Factors and Study Characteristics Associated With Participant Burden and Protocol Adherence: Ecological Momentary Assessment,2024.0,JMIR Formative …,formative.jmir.org,https://formative.jmir.org/2024/1/e49512/,,122,2024-06-11 20:16:42,HTML,,,,,,,,0,0.0,0,5,1.0,"Abstract

Background:
Ecological momentary assessment (EMA) has become a popular mobile health study design to understand the lived experiences of dynamic environments. The numerous study design choices available to EMA researchers, however, may quickly increase participant burden and could affect overall adherence, which could limit the usability of the collected data.


Objective:
This study quantifies what study design, participant attributes, and momentary factors may affect self-reported burden and adherence.


Methods:
The EMA from the Phase 1 Family Matters Study (n=150 adult Black, Hmong, Latino or Latina, Native American, Somali, and White caregivers; n=1392 observation days) was examined to understand how participant self-reported survey burden was related to both design and momentary antecedents of adherence. The daily burden was measured by the question “Overall, how difficult was it for you to fill out the surveys today?” on a 5-item Likert scale (0=not at all and 4=extremely). Daily protocol adherence was defined as completing at least 2 signal-contingent surveys, 1 event-contingent survey, and 1 end-of-day survey each. Stress and mood were measured earlier in the day, sociodemographic and psychosocial characteristics were reported using a comprehensive cross-sectional survey, and EMA timestamps for weekends and weekdays were used to parameterize time-series models to evaluate prospective correlates of end-of-day study burden.


Results:
The burden was low at 1.2 (SD 1.14) indicating “a little” burden on average. Participants with elevated previous 30-day chronic stress levels (mean burden difference: 0.8; P=.04), 1 in 5 more immigrant households (P=.02), and the language primarily spoken in the home (P=.04; 3 in 20 more non-English–speaking households) were found to be population attributes of elevated moderate-high burden. Current and 1-day lagged nonadherence were correlated with elevated 0.39 and 0.36 burdens, respectively (P=.001), and the association decayed by the second day (β=0.08; P=.47). Unit increases in momentary antecedents, including daily depressed mood (P=.002) and across-day change in stress (P=.008), were positively associated with 0.15 and 0.07 higher end-of-day burdens after controlling for current-day adherence.


Conclusions:
The 8-day EMA implementation appeared to capture momentary sources of stress and depressed mood without substantial burden to a racially or ethnically diverse and immigrant or refugee sample of parents. Attention to sociodemographic attributes (eg, EMA in the primary language of the caregiver) was important for minimizing participant burden and improving data quality. Momentary stress and depressed mood were strong determinants of participant-experienced EMA burden and may affect adherence to mobile health study protocols. There were no strong indicators of EMA design attributes that created a persistent burden for caregivers. EMA stands to be an important observational design to address dynamic public health challenges related to human-environment interactions when the design is carefully tailored to the study population and to study research objectives.


JMIR Form Res 2024;8:e49512

doi:10.2196/49512


Keywords
adherence (292); burden (29); data quality (50); ecological momentary assessment (234); mental health (1649); mHealth (2929); mobile health (1629); participant adherence (1); public health (832); stress (297); study design (13); survey burden (1); survey (371) ",https://formative.jmir.org/2024/1/e49512/,"https://scholar.google.com/scholar?q=related:mzNf_cVFoEkJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",formative.jmir.org
