url,classification,readme_check,missing_info,description,languages
https://github.com/dermatologist/openmrs-module-opspost,Unrelated,FALSE,FALSE,Post obs to OpenMRS without login (For mHealth Apps and sensors),"['Java', 'Groovy', 'Dockerfile']"
https://github.com/Mobile-Health-Sleep/Sleep_Pillow,Unrelated,FALSE,FALSE,This a project developed for COMP-3800 Mobile Health at Wentworth Institute of Technology. The goal of this project was to create a pillow that will gather data on how the user sleep and to use that data to help the user have a more restful and better sleep.,"['Java', 'C++']"
https://github.com/lenamyllari/Inspiraattori,Unrelated,FALSE,FALSE,android app that offers you different activities from a list,['Java']
https://github.com/topiaspeiponen/doctorJava_project,Unrelated,TRUE,FALSE,Gamified pedometer app,['Java']
https://github.com/kartik-desai/hitfit,Potential,FALSE,FALSE,An android app for an interactive and graphical UI based health monitoring.,"['Java', 'PHP']"
https://github.com/cran/MIMSunit,Unrelated,FALSE,FALSE,":exclamation: This is a read-only mirror of the CRAN R package repository.  MIMSunit — Algorithm to Compute Monitor Independent Movement Summary Unit (MIMS-Unit). Homepage: https://mhealthgroup.github.io/MIMSunit/, https://github.com/mhealthgroup/MIMSunit/tree/master  Report bugs for this package: https://github.com/mhealthgroup/MIMSunit/issues/","['R', 'HTML']"
https://github.com/Plat-26/Flutter-BMI-calculator,Unrelated,FALSE,FALSE,A mobile health app with functionality to calculate user body mass index.,"['Dart', 'Objective-C', 'Java', 'Shell']"
https://github.com/dganeshkumardhanapalan/Patient-Monitoring-System,Unrelated,FALSE,FALSE,Mini Project- Masters,"['Java', 'PHP', 'TSQL']"
https://github.com/4pygmalion/Conditional-RETAIN,Unrelated,FALSE,FALSE,Interpretable Conditional Recurrent Neural Network published Journal of medical internet research : mhealth and uhealth,"['Python', 'Jupyter Notebook']"
https://github.com/PauloRob8/AnxietyApp,Potential,TRUE,FALSE,App to aid on anxiety management,"['Dart', 'HTML', 'Ruby', 'Swift', 'Kotlin', 'Objective-C']"
https://github.com/CompuDoc00/ReliantMedicalGroup-OMH-on-FHIR,Unrelated,TRUE,FALSE,Reliant Medical Group's modifications of Open mHealth Shimmer and GTRI's OMH-on-FHIR,"['Java', 'JavaScript', 'PowerShell', 'HTML', 'Shell', 'Dockerfile', 'CSS']"
https://github.com/AldoSusanto/mHealth-Project,Potential,FALSE,FALSE,Development of Android app with Garmin Smartwatch that helps researchers track subject activity,['Java']
https://github.com/slokeshrestha26/iotSensorArray_seniorDesign,Unrelated,FALSE,FALSE,Repository for IoT Sensor Array for Senior Design Class,"['C', 'C++', 'Makefile', 'Jupyter Notebook', 'MATLAB', 'Python', 'Java']"
https://github.com/pulp-platform/afe_readout_subsystem,Unrelated,TRUE,FALSE,AFE Readout Subsystem,['SystemVerilog']
https://github.com/Biomarker-Development-at-INM7/JTrack-Android,Potential,TRUE,FALSE,JTrack's Android application,['Java']
https://github.com/shivaprasad-bhat/laravel-cvd,Potential,TRUE,FALSE,CVD Care app that is built using laravel framework.,"['PHP', 'HTML']"
https://github.com/bretthannigan/sensor-readout-board,Unrelated,FALSE,FALSE,"Impedance analyzer board for versatile, high-speed, and distributed sensor measurement","['Verilog', 'Python', 'C', 'C++', 'Roff', 'AMPL', 'SystemVerilog', 'Makefile', 'CMake']"
https://github.com/fmandel/gnmm,Unrelated,FALSE,FALSE,Generalized Neural Network Mixed Model,['R']
https://github.com/5oL0/ledtoken-erc20,Unrelated,FALSE,FALSE,"LED Token - Sport & Health / AI / IPFS / Blockchain - ERC20 utility token that rewards users for completing exercise regimes and allows users to interact with their tokens and exchange them in a Health Marketplace. Users own and can share their health data to Medical Care Centers, Doctors, Hospitals, Coaches, Insurance Companies.","['Solidity', 'Python']"
https://github.com/FawadJawaid/NS-privacy-issues-in-IOT,Unrelated,FALSE,FALSE,"This is a research project which discusses Privacy Issues in IOT and proposed solution to it. In this project, we proposed a suitable wireless security mechanism for the hospital.",['Tcl']
https://github.com/labrosb/Monkey-MED,Unrelated,FALSE,FALSE,"My master thesis: An IoT mHealth IS for stroke patients. It consists of an Android Game, a microcomputer and EMG bio-sensors. The patients play a Game by moving / activating their muscles.","['Java', 'Python']"
https://github.com/Tyred/BigData,Unrelated,FALSE,FALSE,This repository contains official implementation of On Convolutional Autoencoders to Speed Up Similarity-Based Time Series Mining paper.,['Python']
https://github.com/AusseKalega/OLAPI,Potential,FALSE,FALSE,Open-Locator Application Programming Interface (OLAPI). Initially designed to be integrated with Mobile Health Data Collection Systems (MHDCS) i.e. DHIS2 Android Data Capture App to capture location coordinates of the mobile users (data collectors) during authentication.,['Java']
https://github.com/dimagi/risk-scores,Unrelated,FALSE,FALSE,Accommodating risk scores on the broader CommCare platform,['Python']
https://github.com/sgonyea/rhapr,Unrelated,TRUE,FALSE,Rhapr: Ruby Wrapper for HAProxy,"['Ruby', 'Shell']"
https://github.com/GuangYang98/e-Portfolio,Unrelated,FALSE,FALSE,The examples of my work,['Python']
https://github.com/smart-on-fhir/client-py,Unrelated,FALSE,FALSE,Python SMART on FHIR client,"['Python', 'CSS', 'Shell']"
https://github.com/lhncbc/lforms-fhir-app,Potential,FALSE,FALSE,A SMART on FHIR app that uses lforms widget to handle Questionnaire and QuestionnaireResponse,"['JavaScript', 'HTML', 'CSS', 'Shell']"
https://github.com/smart-on-fhir/api-server,Unrelated,FALSE,FALSE,Open-source FHIR Server to support patient- and clinician-facing apps,"['Groovy', 'CSS', 'Batchfile', 'JavaScript']"
https://github.com/CHBase/smart-ng-fhir-app,Unrelated,FALSE,FALSE,Sample FHIR Application using Angular and SMART on FHIR Javascript Client Library,"['TypeScript', 'CSS', 'HTML', 'JavaScript']"
https://github.com/jmandel/smart-on-fhir-installer,Unrelated,FALSE,FALSE,Ansible + Vagrant installers for SMART on FHIR,['Python']
https://github.com/smart-on-fhir/Swift-SMART,Potential,FALSE,FALSE,Swift SMART on FHIR framework for iOS and OS X,"['Swift', 'Shell']"
https://github.com/smart-on-fhir/smart-examples,Unrelated,FALSE,FALSE,Collection of public apps,"['JavaScript', 'HTML', 'CSS', 'Less', 'Makefile']"
https://github.com/lhncbc/lforms,Unrelated,FALSE,FALSE,"See the project website at http://lhncbc.github.io/lforms/, or view the demo website at https://lhcforms.nlm.nih.gov/lhcforms.","['JavaScript', 'TypeScript', 'HTML', 'CSS']"
https://github.com/smart-on-fhir/SoF-Demo,Unrelated,TRUE,FALSE,Simple SMART on FHIR / Argonaut iOS sample app that fetches a couple of resources,['Swift']
https://github.com/lhncbc/formbuilder-lhcforms,Unrelated,FALSE,FALSE,Build LHC-Forms and FHIR Questionnaires,"['TypeScript', 'JavaScript', 'HTML', 'CSS']"
https://github.com/dermatologist/fhirformjs,Potential,FALSE,FALSE,NPM module to convert FHIR Questionnaire JSON to JSON Schema for form rendering.,['TypeScript']
https://github.com/standardhealth/smart-react-app-template,Unrelated,FALSE,FALSE,Template to get a SMART on FHIR-based React app started quickly,"['JavaScript', 'TypeScript', 'SCSS', 'HTML']"
https://github.com/NUMde/compass-numapp-frontend,Potential,TRUE,FALSE,The repository for the frontend component of the NUM-App,"['JavaScript', 'Java', 'Starlark', 'Objective-C', 'Ruby', 'C']"
https://github.com/drajer-health/eCRNow,Unrelated,TRUE,FALSE,Repository for eCRNow app.,"['Java', 'Dockerfile']"
https://github.com/smart-on-fhir/health-cards-tests,Unrelated,FALSE,FALSE,Demo for health wallet with Verifiable Credentials and Decentralized Identifiers,"['TypeScript', 'JavaScript', 'HTML', 'CSS', 'Dockerfile']"
https://github.com/jmandel/sdc-fhir-demo,Unrelated,FALSE,FALSE,Demonstrate use of FHIR Questionnaire for ONC Structure Data Capture initiative,"['JavaScript', 'Python', 'CSS']"
https://github.com/dermatologist/fhir-questionnaire-render-react,Potential,FALSE,FALSE,Render FHIR Questionnaire as a web form using FHIRFormJS,"['JavaScript', 'HTML', 'CSS']"
https://github.com/bluehalo/node-fhir-server-core,Unrelated,TRUE,FALSE,"An Open Source secure REST implementation for the HL7 FHIR Specification. For API documentation, please see https://github.com/Asymmetrik/node-fhir-server-core/wiki.",['JavaScript']
https://github.com/medplum/medplum,Potential,TRUE,FALSE,Medplum is a healthcare platform that helps you quickly develop high-quality compliant applications.,"['TypeScript', 'MDX', 'CSS', 'Shell', 'JavaScript', 'NSIS', 'Python', 'Dockerfile', 'HTML']"
https://github.com/tiloc/faiadashu,Unrelated,FALSE,FALSE,Widgets for Digital Health - Use the Flutter(tm) SDK to build healthcare apps fast.,"['Dart', 'HTML', 'Ruby', 'Shell', 'Swift', 'Kotlin', 'Objective-C']"
https://github.com/smart-on-fhir/health-cards-dev-tools,Unrelated,FALSE,FALSE,Developer tools for validating SMART Health Cards,"['TypeScript', 'JavaScript', 'HTML', 'CSS', 'Dockerfile']"
https://github.com/smart-on-fhir/smart-launcher,Unrelated,FALSE,FALSE,Launcher for SMART apps,"['JavaScript', 'HTML', 'TypeScript', 'CSS', 'Dockerfile']"
https://github.com/HL7-DaVinci/dtr,Unrelated,FALSE,FALSE,Documentation Templates and Rules (DTR) - SMART on FHIR Application,"['JavaScript', 'CSS', 'HTML', 'Shell', 'Dockerfile']"
https://github.com/hms-dbmi/halyos,Unrelated,FALSE,FALSE,Redesigning the Patient Portal Experience with SMART on FHIR.,"['JavaScript', 'SCSS', 'Rich Text Format', 'HTML']"
https://github.com/stfnh/bb-clear-smart-fhir,Unrelated,FALSE,FALSE,SMART on FHIR vue implementation of the clear blue button health record reference,"['JavaScript', 'Vue', 'HTML']"
https://github.com/aehrc/smart-forms,Potential,TRUE,FALSE,React-based form renderer implementing Structured Data Capture (SDC) FHIR specification,"['TypeScript', 'JavaScript', 'CSS', 'Python', 'HTML', 'Shell', 'Dockerfile']"
https://github.com/dhis2/integration-examples,Unrelated,FALSE,FALSE,A collection of examples demonstrating integration between DHIS2 and other systems,"['Java', 'Jsonnet']"
https://github.com/smart-on-fhir/fred,Unrelated,FALSE,FALSE,FRED - FHIR Resource Editor,"['JavaScript', 'CoffeeScript', 'CSS', 'HTML']"
https://github.com/JuliaHealth/FHIRClient.jl,Unrelated,FALSE,FALSE,Julia client for connecting to FHIR (Fast Healthcare Interoperability Resources) servers and building SMART on FHIR applications,"['Julia', 'Makefile']"
https://github.com/igia/igia-keycloak,Unrelated,FALSE,FALSE,"Based on RedHat keycloak, which is igia's default IDP and authorization server, igia-keycloak also provides support for SMART-on-FHIR.","['TypeScript', 'Java', 'JavaScript', 'FreeMarker', 'TSQL', 'Dockerfile']"
https://github.com/AHRQ-CDS/AHRQ-CDS-Connect-PAIN-MANAGEMENT-SUMMARY,Unrelated,FALSE,FALSE,"The AHRQ CDS Pain Management Summary tool is part of the CDS Connect project https://cds.ahrq.gov/, sponsored by the Agency for Healthcare Research and Quality (AHRQ), and developed under contract with AHRQ by MITRE's CAMH FFRDC. The CDS Pain Management Summary tool is  a SMART on FHIR dashboard for managing pain.","['JavaScript', 'SCSS', 'HTML']"
https://github.com/Alvearie/keycloak-extensions-for-fhir,Unrelated,FALSE,FALSE,Keycloak extensions for FHIR,"['Java', 'Dockerfile', 'FreeMarker', 'Shell']"
https://github.com/onc-healthit/mobilizing-million-hearts,Unrelated,FALSE,FALSE,"Funded under ONC’s 2018 Leading Edge Acceleration Projects in Health IT program, MedstarHealth Research Institute developed the Mobilizing Million Hearts SMART on FHIR application that includes two highly usable and supportive tools to address atherosclerotic cardiovascular disease (ASCVD) risk at the point of care. By leveraging SMART on FHIR, it can be configured to work at any healthcare organization.","['JavaScript', 'HTML', 'CSS', 'Dockerfile', 'Shell', 'Batchfile']"
https://github.com/smart-on-fhir/hapi,Unrelated,FALSE,FALSE,HAPI FHIR Server With Sample Patients,"['Dockerfile', 'HTML']"
https://github.com/clinical-meteor/node-on-fhir,Unrelated,FALSE,FALSE,Tech stack for building MACRA and 21st Century Cures compliant webapps.,"['JavaScript', 'CSS', 'HTML']"
https://github.com/asbi-cds-tools/questionnaire-to-survey,Unrelated,TRUE,FALSE,A library for incorporating FHIR Questionnaires into SurveyJS.,['JavaScript']
https://github.com/openmrs/openmrs-module-oauth2,Unrelated,FALSE,FALSE,Secures FHIR APIs using OAuth2 protocol and is also essential in running SMART on FHIR applications with OpenMRS,"['Java', 'HTML', 'JavaScript']"
https://github.com/FHIR/genomics-operations,Unrelated,FALSE,FALSE,A public reference implementation of HL7 FHIR Genomics Operations (http://build.fhir.org/ig/HL7/genomics-reporting/operations.html),"['Python', 'TypeScript', 'CSS', 'HTML', 'Jinja', 'Procfile']"
https://github.com/roshithZoft/bay-smart-on-fhir-sample-app,Unrelated,FALSE,FALSE,sample smart on fhir provider facing app that can be launched from Cerner and EPIC EHR's.,"['JavaScript', 'HTML', 'CSS']"
https://github.com/preston/angular-on-fhir,Unrelated,FALSE,FALSE,Angular 14 + bootstrap base project for SMART and other FHIR-based UIs.,"['TypeScript', 'HTML', 'SCSS', 'Dockerfile', 'JavaScript']"
https://github.com/myungchoi/smart-platform-docker,Unrelated,FALSE,FALSE,Docker containers for basic smart on fhir platform,"['JavaScript', 'Python', 'Dockerfile', 'Shell', 'CSS', 'Smarty']"
https://github.com/koonwei/NHS2,Unrelated,FALSE,FALSE,Code4health platform,"['Java', 'Ruby', 'Gherkin', 'Python', 'XQuery', 'JavaScript', 'HTML', 'Shell', 'CSS']"
https://github.com/FirelyTeam/RonFHIR,Unrelated,FALSE,FALSE,R on FHIR,['R']
https://github.com/smart-on-fhir/fhir-viewer,Unrelated,FALSE,FALSE,In-browser viewer for FHIR resources,"['JavaScript', 'CSS', 'HTML', 'Dockerfile']"
https://github.com/kclconsult/ehr-fhir-converter,Unrelated,FALSE,FALSE,Convert arbitrary EHR extracts to FHIR.,"['Python', 'Shell', 'Dockerfile']"
https://github.com/Unite-Genomics/react-fhir-sample-app,Unrelated,FALSE,FALSE,Sample App to demonstrate downloading EHR records from multiple servers using FHIR client-js,"['JavaScript', 'HTML', 'CSS', 'Shell']"
https://github.com/oktadev/okta-smartfhir-demo,Unrelated,FALSE,FALSE,Example of using Okta as an authorization server as part of a SMART on FHIR deployment.,"['JavaScript', 'HTML']"
https://github.com/the-commons-project/vci-directory,Unrelated,FALSE,FALSE,Holds membership information for SHC issuers that are part of the VCI (https://vci.org/) Directory.,"['Python', 'TypeScript']"
https://github.com/openmrs/openmrs-module-smartonfhir,Unrelated,FALSE,FALSE,SMART-on-FHIR App Launch for OpenMRS and FHIR2,"['Java', 'Groovy']"
https://github.com/NUMde/compass-numapp-backend,Potential,TRUE,FALSE,The repository for the back end component of the NUM-App,"['TypeScript', 'JavaScript', 'Shell']"
https://github.com/intervention-engine/ie,Potential,FALSE,FALSE,Intervention Engine specific GoLang software.,['Go']
https://github.com/smart-on-fhir/Swift-FHIR,Unrelated,FALSE,FALSE,These are Swift classes for data models of FHIR elements and resources,"['Swift', 'Python', 'Ruby', 'Shell']"
https://github.com/microsoft/Chestist,Unrelated,FALSE,FALSE,Integrate FHIR with ML to identify areas of interest on patient thoracic X-rays.,"['JavaScript', 'Python', 'TypeScript', 'Bicep', 'HTML', 'SCSS', 'C#', 'Dockerfile', 'Shell']"
https://github.com/asbi-cds-tools/asbi-screening-app,Potential,FALSE,FALSE,A SMART on FHIR application that provides multiple alcohol screening instruments for assessing patient alcohol consumption behaviors.,"['JavaScript', 'Vue', 'HTML']"
https://github.com/C3-PRO/c3-pro-server,Potential,FALSE,FALSE,"Highly reliable and scalable FHIR compliant web server, designed to cope with the traffic from mobile apps","['Java', 'JavaScript', 'Shell', 'HTML']"
https://github.com/ocrickard/fhir-rs,Unrelated,FALSE,FALSE,"A simple, fast, and safe interface for FHIR (Fast Healthcare Interoperability Resources) JSON data in Rust.",['Rust']
https://github.com/UBC-CIC/antimicrobial_app_smart_fhir,Unrelated,FALSE,FALSE,A prototype clinical decision support application that demonstrates  SMART on FHIR integration.,"['JavaScript', 'CSS', 'HTML']"
https://github.com/ryanbaldwin/FireKit,Unrelated,FALSE,FALSE,A Realm-ready adaptation of SwiftFHIR.,"['Swift', 'Python', 'Shell', 'Objective-C']"
https://github.com/zemantic/fhir-auth,Unrelated,FALSE,FALSE,A Robust Authentication and Authorization Server for FHIR Servers 🔥,"['TypeScript', 'JavaScript']"
https://github.com/LinuxForHealth/FHIR,Unrelated,FALSE,FALSE,The LinuxForHealth FHIR® Server and related projects,"['Java', 'Shell', 'PLpgSQL', 'CSS', 'Dockerfile', 'PowerShell', 'ANTLR', 'Batchfile', 'JavaScript']"
https://github.com/bhits/c2s-sof-api,Unrelated,FALSE,FALSE,Consent2Share SMART on FHIR API,"['Java', 'Dockerfile']"
https://github.com/rajakushwah1/cernerapp,Unrelated,TRUE,TRUE,SMART on FHIR Cerner App,"['JavaScript', 'HTML', 'CSS']"
https://github.com/angusmillar/Pyro,Unrelated,FALSE,FALSE,FHIR Server,"['C#', 'TSQL', 'ASP']"
https://github.com/smart-on-fhir/fhir-server-dashboard,Unrelated,FALSE,FALSE,Presents a human-readable representation of the data in a FHIR server.,"['JavaScript', 'TypeScript', 'CSS', 'HTML']"
https://github.com/JuliaHealth/SMARTAppLaunch.jl,Unrelated,FALSE,FALSE,Implementation of the SMART App Launch Framework for building SMART on FHIR applications,['Julia']
https://github.com/PhilipsOnFhir/FhirViewer,Unrelated,FALSE,FALSE,Angular 5 application to view and interact with FHIR servers. Supports Bulk Data and Clinical Reasoning.,"['TypeScript', 'HTML', 'JavaScript', 'CSS']"
https://github.com/smart-on-fhir/sample-patients-prom,Unrelated,TRUE,FALSE,"Provisional Quarterly Patient Reported Outcome Measures (PROMs) in England - April 2015 to March 2016, November 2016 release",['JavaScript']
https://github.com/dermatologist/fhirform-vue,Potential,FALSE,FALSE,Convert FHIR Questionnaire to JSON for form rendering using Vue,['TypeScript']
https://github.com/sync-for-science/discovery-mobile-ui,Potential,TRUE,FALSE,Mobile UI for Sync-for-Science Discovery app,"['JavaScript', 'TypeScript', 'Shell']"
https://github.com/nielsboecker/speedy-recovery,Unrelated,FALSE,FALSE,"A role-based, portable Health IT application built on the SMART on FHIR platform","['JavaScript', 'TeX', 'Java', 'CSS', 'HTML']"
https://github.com/nazrulworld/fhirspec,Unrelated,FALSE,FALSE,FHIR Specification Loader,"['Python', 'Makefile']"
https://github.com/DIPSAS/hello-open-dips,Unrelated,FALSE,FALSE,SMART on FHIR React app to get started with Open DIPS,"['TypeScript', 'SCSS', 'HTML', 'CSS']"
https://github.com/HL7-DaVinci/MRP-Reference-App,Unrelated,FALSE,FALSE,MRP Reference SMART Application,"['JavaScript', 'HTML', 'CSS', 'Dockerfile']"
https://github.com/mcode/pathways,Unrelated,TRUE,FALSE,Camino: mCODE-based Oncology Clinical Pathways,"['TypeScript', 'SCSS', 'JavaScript', 'HTML']"
https://github.com/BioMIBLab/fhir-death,Unrelated,TRUE,FALSE,Death-on-FHIR - CDC/GT Collaboration,"['JavaScript', 'HTML', 'CSS', 'Python']"
https://github.com/HTD-Health/BeSmartEhR,Unrelated,FALSE,FALSE,Repo to work on the internal SMART on FHIR related integrations.,"['TypeScript', 'JavaScript', 'HTML', 'CSS', 'Shell']"
https://github.com/sync-for-science/procure-wip,Unrelated,TRUE,FALSE,App for patients to retrieve and share their raw clinical data using SMART-on-FHIR,"['JavaScript', 'HTML', 'CSS', 'Shell']"
https://github.com/nightingaleproject/blackbird,Unrelated,FALSE,FALSE,This proof-of-concept application demonstrates a technical approach for allowing medical certifiers to report and certify to jurisdiction electronic death registration systems (EDRS) from a hospital setting.,"['JavaScript', 'HTML', 'CSS']"
https://github.com/HL7-DaVinci/Da-Vinci-Alerts-Sender,Unrelated,FALSE,FALSE,Reference implementation for Da Vince Alerts use case,"['Java', 'HTML', 'JavaScript', 'Dockerfile', 'Shell']"
https://github.com/smart-on-fhir/smart-health-card-decoder,Unrelated,FALSE,FALSE,Sample code for a SMART Health Card validator,"['JavaScript', 'TypeScript']"
https://github.com/grongierisc/Swift-FHIR-Iris,Unrelated,TRUE,FALSE,iOS app to export HealthKit data to IRIS (or any FHIR respository),"['JavaScript', 'HTML', 'CSS', 'Swift', 'ObjectScript', 'Dockerfile', 'Shell', 'Batchfile']"
https://github.com/HL7-DaVinci/CRD,Unrelated,FALSE,FALSE,Coverage Requirements Discovery (CRD) Reference Implementation (RI),"['Java', 'JavaScript', 'CSS', 'HTML', 'Shell', 'Dockerfile', 'Procfile']"
https://github.com/c85/fhir-streamlit-template,Unrelated,FALSE,FALSE,Streamlit template for building SMART on FHIR apps in the Cerner ecosystem.,"['Python', 'HTML', 'Dockerfile']"
https://github.com/dermatologist/fhirform-server,Potential,FALSE,FALSE,Server for the FHIRForm framework for managing forms as FHIR Questionnaire,"['Java', 'HTML', 'CSS', 'Dockerfile', 'Shell']"
https://github.com/HL7-DaVinci/CDex-CommRes-App,Unrelated,TRUE,TRUE,Clinical Data Exchange Communication Response App,"['JavaScript', 'HTML', 'CSS', 'Dockerfile']"
https://github.com/rmourey26/gpt-one,Unrelated,FALSE,FALSE,"Hearti.ai is a AI health insurance agent Saas prototype. Full Stack ChatGPT Integrated NextJS Saas prototype with NextAuth Oauth2, Google, Okta providers, Supabase NextAuth plugin for user session storage, Google Fitness API, ACA Marketplace API, ","['JavaScript', 'CSS', 'Dockerfile', 'Nix']"
https://github.com/vishnuravi/SMART-Health-Card-React,Unrelated,FALSE,FALSE,"React app for obtaining, decoding, and verifying SMART Health Cards containing COVID vaccine records.","['JavaScript', 'HTML']"
https://github.com/fastenhealth/fasten-sources,Unrelated,FALSE,FALSE,The Fasten Sources is a library that defines medical provider metadata (definitions - OpenID Metadata documents) and http clients (OAuth2/Smart-on-FHIR clients) which can be used to retrieve data from various Medical Providers (clients).,"['Go', 'HTML', 'Dockerfile', 'Makefile']"
https://github.com/aims-cdas/medrec-hackathon-2019,Unrelated,TRUE,FALSE,Hub for the April 2019 MedRec Hackathon hosted by UConn Health,"['Java', 'TypeScript', 'JavaScript', 'HTML', 'CSS']"
https://github.com/jmandel/smart-imaging,Unrelated,FALSE,FALSE,Reference stack for SMART Imaging API,"['TypeScript', 'Svelte', 'HTML', 'CSS', 'Shell', 'Dockerfile', 'JavaScript']"
https://github.com/cqframework/pd-apply,Unrelated,FALSE,FALSE,Test cases for PlanDefinition Apply Semantics,"['GLSL', 'Batchfile', 'Shell', 'JavaScript', 'TypeScript']"
https://github.com/smart-on-fhir/tag-uploader,Unrelated,FALSE,FALSE,Adds tags to FHIR bundles and resources and uploads them to specified servers,['JavaScript']
https://github.com/dancinnamon-okta/auth0-smartfhir-demo,Unrelated,FALSE,FALSE,Example of using Auth0 as an authorization server as part of a SMART on FHIR deployment.,"['JavaScript', 'HTML']"
https://github.com/vijaynallagatla/smart_on_FHIR,Unrelated,FALSE,FALSE,SMART on FHIR - Fast Healthcare Interoperability Resources,"['JavaScript', 'CSS', 'HTML', 'PHP', 'Hack']"
https://github.com/microsoft/healthkit-on-fhir,Unrelated,FALSE,FALSE,HealthKitOnFhir is a Swift library that automates the export of Apple HealthKit Data to a FHIR Server.,['Swift']
https://github.com/TeamWereOnFHIR/smart-fhir-physio-loinc-forms,Unrelated,TRUE,FALSE,Smart on FHIR Physiotherapy LOINC Forms,"['JavaScript', 'HTML', 'CSS']"
https://github.com/vijaynallagatla/SMART-on-FHIR,Unrelated,FALSE,FALSE,FHIR - Fast Healthcare Interoperability Resource. With SMART Android application,"['JavaScript', 'CSS', 'HTML', 'PHP']"
https://github.com/Vermonster/fhir-kit-smart-messenger,Unrelated,FALSE,FALSE,SMART Messaging implementation,"['JavaScript', 'HTML']"
https://github.com/openmrs/openmrs-module-smartcontainer,Unrelated,FALSE,FALSE,Enables SMART apps in an OpenMRS installation,"['Java', 'JavaScript', 'CSS']"
https://github.com/MccCareplan/patientsmartapp,Unrelated,FALSE,FALSE,Patient facing mobile smart on fhir  Web app for multiple chronic condition care plans,"['JavaScript', 'TypeScript', 'HTML', 'SCSS', 'CSS', 'Dockerfile']"
https://github.com/FirelyTeam/Vonk.IdentityServer.Test,Unrelated,FALSE,FALSE,Public test instance of IdentityServer for testing Firely Server with SMART on FHIR,"['C#', 'HTML', 'PowerShell', 'SCSS', 'CSS', 'JavaScript']"
https://github.com/ben-charlton/serverless-FHIR-APIs,Unrelated,FALSE,FALSE,A serverless solution for the management of questionnaire resources based on the FHIR specification and housed in Microsoft Azure,['Python']
https://github.com/beda-software/fhir-questionnaire,Unrelated,TRUE,FALSE,A set of TypeScript components and utilities to work with Questionnaire and QuestionnaireResponse resources,['TypeScript']
https://github.com/zedwerks/keycloak-smart-fhir,Unrelated,FALSE,FALSE,A custom Service Provider Interface (extension) for Keycloak that supports SMART on FHIR  EHR-Launch.,"['HCL', 'Java', 'CSS', 'FreeMarker', 'Shell', 'Dockerfile']"
https://github.com/pjude2016/HAPI-FHIR-and-SQL-DB-for-SmartHospital,Unrelated,FALSE,FALSE,Repository to help set up HAPI FHIR hosted on Azure for Smart Hospital system,"['Python', 'JavaScript']"
https://github.com/JonsSpaghetti/SMART-on-FHIR,Unrelated,FALSE,FALSE,Smart on fhir launch,"['JavaScript', 'CSS']"
https://github.com/smart-on-fhir/sample-bulk-fhir-datasets,Unrelated,FALSE,FALSE,"Sample bulk export results of various sizes, for testing tools and workflows",['Shell']
https://github.com/shailender-ssdi/survey-ui-v8,Potential,TRUE,FALSE,Survey UI which is compatible with v8 version of survey builder ui,"['JavaScript', 'HTML', 'CSS', 'Shell']"
https://github.com/FLOIP/flow-results-utils-ts,Unrelated,FALSE,FALSE,"A set of Typescript utilities for working with Flow Results packages and data, from the Flow Interoperability Project","['TypeScript', 'JavaScript']"
https://github.com/DataBiosphere/FHIR,Unrelated,FALSE,FALSE,Broad FHIR is a FHIR Server that powers applications for Genomics research.,"['JavaScript', 'TypeScript', 'Python', 'HTML', 'Handlebars', 'Shell', 'Dockerfile']"
https://github.com/hansenms/fhir-webapp-jsclient,Unrelated,FALSE,FALSE,Example of JavaScript FHIR client deployed in an Azure Web App,"['JavaScript', 'HTML', 'CSS']"
https://github.com/verilylifesciences/medtimeline,Unrelated,TRUE,FALSE,MedTimeLine is a web application to help clinicians view how a patient's status is changing over time.,"['TypeScript', 'HTML', 'CSS', 'Python', 'SCSS', 'JavaScript', 'Shell']"
https://github.com/chb/clinical-trials-app,Unrelated,TRUE,FALSE,"Clinical trials eligibility screening app, Python on Flask with a canJS frontend","['JavaScript', 'Python', 'CSS', 'HTML']"
https://github.com/vishwasrao/SMART-on-FHIR-Application,Unrelated,FALSE,FALSE,Demo Application for SMART on FHIR.,"['TypeScript', 'Vue', 'Dockerfile', 'JavaScript', 'HTML', 'SCSS']"
https://github.com/itcr-uni-luebeck/fhir2emx,Unrelated,FALSE,FALSE,FHIR2EMX is a webbased Tool to convert HL7 FHIR Questionnaires (STU 3) into MOLGENIS EMX Tables.,"['Java', 'HTML', 'CSS']"
https://github.com/tomkaith13/fhirQ-decision-engine,Unrelated,FALSE,FALSE,a very simple FHIR questionnaire engine in go. This is playground code. Not to be taken seriously.,"['Go', 'Makefile', 'Dockerfile']"
https://github.com/asbi-cds-tools/asbi-testing-server,Unrelated,FALSE,FALSE,A node-based FHIR server to be used for testing alcohol screening and brief intervention (ASBI) clinical decision support (CDS).,['JavaScript']
https://github.com/igia/igia-orchestrator,Unrelated,FALSE,FALSE,Orchestrator to set up igia stack,"['Python', 'Shell', 'TSQL']"
https://github.com/paciowg/pseudo-ehr,Unrelated,FALSE,FALSE,Simulates an healthcare facility EHR,"['Ruby', 'HTML', 'JavaScript', 'CSS', 'Shell']"
https://github.com/dermatologist/openmrs-module-fhirform,Unrelated,FALSE,FALSE,An OpenMRS module to render a FHIR Questionnaire as a Web Form,"['JavaScript', 'Java', 'Groovy']"
