Unnamed: 0,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,_BaseArticleURL
270,0,JM Smith,Evaluating The Effectiveness Of An Ecological Momentary Intervention Targeting Body Checking Behaviors,2016.0,,bearworks.missouristate.edu,https://bearworks.missouristate.edu/theses/2380/,,165,2024-06-11 20:16:42,,,,,,,,,0,0.0,0,1,8.0,"Abstract

This study investigated the efficacy of an ecological momentary intervention (EMI) targeting body checking behaviors (weighing, mirror checking, and feeling the body for fat). Body checking has been shown to increase body dissatisfaction and play a role in eating disorders. A digitally based intervention delivered in individuals' naturalistic environments has not yet been explored in the literature. Therefore, the purpose of this study was to combine ecological momentary assessment (EMA) to capture body checking frequency and an EMI to target body checking. For the current study, 44 female undergraduates with high body checking levels and healthy weight participated in a five-day intervention where they received five messages via their smart phones each day assessing the frequency of body checking. On the final two days of the study, an intervention message was also sent containing cognitive-behavioral strategies for decreasing body checking. Multilevel modeling was used to investigate the relationship between time (within day and across days), body dissatisfaction, and reported body checking. Body checking behaviors increased within each day while decreasing across the five day intervention period. Additionally, analyses of pre to posttest measures found healthy improvements in a number of body image related constructs. These results suggest that targeting body checking behaviors through a brief ecological momentary intervention may be a useful clinical tool.",https://bearworks.missouristate.edu/cgi/viewcontent.cgi?article=3381&context=theses,"https://scholar.google.com/scholar?q=related:z_3j72FWlUQJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",bearworks.missouristate.edu
271,0,K Reid,Testing the Effectiveness of a Combined Web-Based and Ecological Momentary Intervention for First-Year University Students,2020.0,,ourarchive.otago.ac.nz,https://ourarchive.otago.ac.nz/handle/10523/10035,,167,2024-06-11 20:16:42,,,,,,,,,0,0.0,0,1,4.0,"
First year university students engage in heavy alcohol use. Concerns around adverse alcohol-related health outcomes has prompted research on methods to reduce alcohol consumption in university students. The current study investigated the effectiveness of a combined Web-Based Intervention (WBI) and Ecological Momentary Intervention (EMI) on reducing alcohol consumption in first-year university students. Participants were randomly allocated to one of three conditions: Ecological Momentary Assessment (EMA), EMA+WBI, or EMA+WBI+EMI. The WBI consisted of personalized feedback on participants’ alcohol consumption while the EMIs consisted of a combination of social norms, potential alcohol-related consequences, and protective behavioural strategies. To assess the impact of the intervention, participants completed three surveys across the academic year (i.e., pre-university, end of semester 1, end of semester 2) and responded to fortnightly EMA text messages to report their weekend alcohol consumption. Results revealed that alcohol consumption reported by those in the EMA+WBI+EMI and EMA+WBI conditions did not differ from that of participants in the EMA control condition. Further, although participants in the EMA+WBI+EMI condition reported an average of one less harm than those who received the EMA+WBI condition, it was not significantly different from the number of harms reported by those in the EMA control condition.
",,"https://scholar.google.com/scholar?q=related:X3BDnZaeFcUJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",ourarchive.otago.ac.nz
272,0,KD Duck,Increasing Undergraduate Student Engagement in Academics: An Ecological Momentary Intervention,2019.0,,search.proquest.com,https://search.proquest.com/openview/1bad0f7a493884f6055ec817124dc601/1?pq-origsite=gscholar&cbl=51922&diss=y,,172,2024-06-11 20:16:42,BOOK,,,,,,,,0,0.0,0,1,5.0,"
As students enter the university environment, they are presented with various
commitments that may or may not impede academic performance. With the issues of
student attrition and retention, there is a need to provide further tools for students to use
to monitor their performance. As students’ progress to higher level coursework,
expectations and time commitments increase, and self-regulation of learning becomes
even more important. Researchers may be able to deliver information to help students
with self-regulation of learning by leveraging new affordances in technology in students’
daily lives. The purpose of this dissertation was to examine the feasibility and associated
findings of an ecological momentary intervention surrounding self-regulation, motivation
and study strategy utilization. This quasi-experimental study had 49 participants. The
overarching project for this dissertation was a two-week intensive longitudinal design
with a baseline appointment. For the in the moment assessment via a smartphone
application, there were two conditions: an intervention and an assessment-only group.
This dissertation includes two manuscripts. The first manuscript examines
methodological issues related to the feasibility of using multiple types of prompting
(user-initiated and researcher-generated) when utilizing in the moment data collection in
an educational context, specifically factors that may influence participants’ response rates
and compliance to the researcher protocol. The second manuscript examines motivational
and emotional differences of the same participants within a self-regulation intervention
delivered in the moment via ecological momentary intervention. Specifically, I
investigated motivational and emotional factors related to student behavior (as measured
by reports of studying) during the monitoring time period.
In the feasibility paper, I found overall that participants responded to
approximately two prompts a day and that baseline factors such as lower self-control
were associated with greater missing data. I also found discrepancies between responses
to in-the-same-moment study related questions (i.e., participants saying they had not
studied while also reporting a subsequent amount of time spent studying), which
informed which outcomes to use in the content-based manuscript. In the content
manuscript, I found no condition differences between the intervention and assessment-
only groups in regard to the number of user-initiated study sessions, indicating a lack of
compliance to the intervention protocol. I found that academic motivation and anxiety
over time were associated with the probability of reporting studying. Finally, I found
moderate relationships for end of day reports of study times with the in the moment
reports, suggesting a potential rounding bias.
Based upon the results, it appears there were issues with fidelity of
implementation within the protocol. This could be due to the burden placed upon
participants for in the moment data collection, or additional circumstances not measured
within the study. In regard to lower response rates, participant compensation could have
played a role due to the data collection burden. With the majority of data collection
taking place during the latter part of the semester, the time of the study may have
contributed to lower instances of studying as participants for various reasons (e.g., fewer
assessments, already established study practices).There needs to be further refinement to
the intervention protocol to be able to measure studying in the moment including direct
reminders to participants about their study behaviors and ways to further develop the
training protocol for initiating prompts. Additionally, waves of data collection across the
course of the semester will be explored in future work
",https://digscholarship.unco.edu/cgi/viewcontent.cgi?article=1624&context=dissertations,"https://scholar.google.com/scholar?q=related:Nma1WQB2JNIJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",search.proquest.com
273,0,"NH Zainal, MG Newman",Treatment condition as a moderator and change in trait mindfulness as a mediator of a brief mindfulness ecological momentary intervention for generalized anxiety …,2024.0,European Psychiatry,cambridge.org,https://www.cambridge.org/core/journals/european-psychiatry/article/treatment-condition-as-a-moderator-and-change-in-trait-mindfulness-as-a-mediator-of-a-brief-mindfulness-ecological-momentary-intervention-for-generalized-anxiety-disorder/68D34F1EE370AFCCE660E4F7625EBCF7,,173,2024-06-11 20:16:42,,,,,,,,,0,0.0,0,2,1.0,"Background

Theories propose that judgment of and reactivity to inner experiences are mediators of the effect of mindfulness-based interventions on generalized anxiety disorder (GAD). However, no study has tested such theories using brief, mindfulness ecological momentary intervention (MEMI). We thus tested these theories using a 14-day MEMI versus self-monitoring app (SM) control for GAD.

Methods

Participants (N = 110) completed self-reports of trait mindfulness (Five Facet Mindfulness Questionnaire), GAD severity (GAD-Questionnaire-IV), and trait perseverative cognitions (Perseverative Cognitions Questionnaire) at prerandomization, posttreatment, and 1-month follow-up (1MFU). Counterfactual mediation analyses with temporal precedence were conducted.

Results

Improvement in pre–post mindfulness domains (acceptance of emotions, describing feelings accurately, acting with awareness, judgment of inner experience, and reactivity to inner experience) predicted pre-1MFU reduction in GAD severity and pre-1MFU reduction in trait perseverative cognitions from MEMI but not SM. MEMI reduced pre–post reactivity to inner experiences (but not other mindfulness domains) significantly more than SM. Only reduced pre–post reactivity significantly mediated stronger efficacy of MEMI over SM on pre-1MFU reductions in GAD severity (indirect effect: β = −2.970 [−5.034, −0.904], p = .008; b path: β = −3.313 [−6.350, −0.276], p = .033; percentage mediated: 30.5%) and trait perseverative cognitions (indirect effect: β = −0.153 [−0.254, −0.044], p = .008; b path: β = −0.145 [−0.260, −0.030], p = .014; percentage mediated: 42.7%). Other trait mindfulness domains were non-significant mediators.

Conclusions

Reactivity to inner experience might be a mindfulness-based intervention change mechanism and should be targeted to optimize brief MEMIs for GAD.",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/68D34F1EE370AFCCE660E4F7625EBCF7/S0924933824017504a.pdf/treatment_condition_as_a_moderator_and_change_in_trait_mindfulness_as_a_mediator_of_a_brief_mindfulness_ecological_momentary_intervention_for_generalized_anxiety_disorder.pdf,"https://scholar.google.com/scholar?q=related:5vCzSL8MTRkJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.cambridge.org
274,0,"I Paetzold, A Schick, C Rauschenberg, D Hirjak…","Exploring putative therapeutic mechanisms of change in a hybrid compassion-focused, ecological momentary intervention: Findings from the EMIcompass trial",2023.0,… Research and Therapy,Elsevier,https://www.sciencedirect.com/science/article/pii/S0005796723001158,,178,2024-06-11 20:16:42,,,,,,,,,0,0.0,0,5,1.0,"Highlights

•

Change in self-compassion associated with clinical outcomes.

•

Change in emotion regulation associated with clinical outcomes.

•

However, no indirect effects via change in self-compassion and emotion regulation.

Abstract

Compassion-focused interventions represent a promising transdiagnostic approach, but the mechanisms involved in hybrid delivery combining face-to-face sessions and an ecological momentary intervention remain unexplored. The current study aimed at exploring associations of putative mechanisms with clinical outcomes at post-intervention/follow-up and mediation of outcome at follow-up by preceding pre-to post-intervention changes in putative mechanisms. The compassion-focused EMIcompass intervention was applied in an exploratory randomized controlled trial (treatment as usual (TAU) vs. TAU + EMIcompass) with youth with early mental health problems. Data was collected before randomization, at post-intervention and at four-week follow-up. We recruited N = 92 participants, N = 46 were allocated to the experimental condition. After control for baseline levels of the target outcomes, baseline-to post-intervention improvement in adaptive emotion regulation was associated with lower levels of clinical outcomes (e.g. psychological distress b = −1.15; 95%CI = −1.92 to −0.39) across time points. We could not detect indirect effects, but we observed associations of change in self-compassion and adaptive emotion regulation with outcomes at follow-up in the mediation analysis (e.g., β = −0.35, 95%CI = −0.52 to −0.16). If successfully targeted by interventions, self-compassion and emotion regulation may be promising putative therapeutic mechanisms of change.",,"https://scholar.google.com/scholar?q=related:haiIuIeQ-WcJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.sciencedirect.com
275,0,"J Fechtelpeter, C Rauschenberg, H Jamalabadi…",A control theoretic approach to evaluate and inform ecological momentary interventions,2023.0,,osf.io,https://osf.io/preprints/psyarxiv/97teh/,,182,2024-06-11 20:16:42,,,,,,,,,0,0.0,0,4,1.0,"Ecological momentary interventions (EMI) are digital mobile health (mHealth) interventions that are administered in an individual's daily life with the intent to improve mental health outcomes by tailoring intervention components to person, moment, and context. Questions regarding which intervention is most effective in a given individual, when it is best delivered, and what mechanisms of change underlie observed effects therefore naturally arise in this setting. To achieve this, EMI are typically informed by the collection of multivariate, intensive longitudinal data of various target constructs - designed to assess an individual’s psychological state - using ecological momentary assessments (EMA). However, the dynamic and interconnected nature of such multivariate time series data poses several challenges when analyzing and interpreting findings. This may be illustrated when understanding psychological variables as part of an interconnected network of dynamic variables, and the delivery of EMI as time-specific perturbations to these variables. Network control theory (NCT) is a branch of dynamical systems theory that precisely deals with the formal analysis of such network perturbations and provides solutions of how to perturb a network to reach a desired state in an optimal manner. In doing so, NCT may help to formally quantify and evaluate proximal intervention effects, as well as to identify optimal intervention approaches given a set of reasonable (temporal or energetic) constraints. In this proof-of-concept study, we leverage concepts from NCT to analyze the data of 10 individuals undergoing joint EMA and EMI for several weeks. We show how simple metrics derived from NCT can provide insightful information on putative mechanisms of change in the inferred EMA networks and contribute to identifying optimal leveraging points. We also outline what additional considerations might play a role in the design of effective intervention strategies in the future from the perspective of NCT.",https://osf.io/preprints/psyarxiv/97teh/download,"https://scholar.google.com/scholar?q=related:fxs03EH2axgJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",osf.io
276,0,"M Morgiève, C Genty, J Azé, J Dubois, M Leboyer…",A digital companion for ecological momentary assessment and prevention of suicide: A case series on the use of the emma app,,researchgate.net,,https://www.researchgate.net/profile/Margot-Morgieve/publication/341885876_A_digital_companion_for_ecological_momentary_assessment_and_prevention_of_suicide_A_case_series_on_the_use_of_the_emma_app_Preprint/links/5ee93ea4299bf1faac5c6f32/A-digital-companion-for-ecological-momentary-assessment-and-prevention-of-suicide-A-case-series-on-the-use-of-the-emma-app-Preprint.pdf,,186,2024-06-11 20:16:42,PDF,,,,,,,,0,0.0,0,6,,"
Abstract

Background: Many suicide risk factors have been identified, but traditional clinical methods do not allow the accurate
prediction of suicide behaviors. To face this challenge, we developed emma, an app for Ecological Momentary
Assessment/Intervention (EMA/EMI) and prediction of suicide risk in high risk patients.

Objective: We wanted to test the feasibility of implementing this mHealth-based suicide risk assessment and prevention tool and
its impact in subjects at high risk of suicide in real world conditions.

Methods: The EMMA Study is an ongoing longitudinal interventional multicenter trial in which patients at high-risk for suicide
(n=100) use emma for 6 months. During this period, they complete four EMA types (daily, weekly, monthly, spontaneous) and
may use EMI modules. Participants undergo clinical assessment at month 0, 1, 3 and 6 after inclusion.

Results: Among the 43 patients already recruited in the EMMA Study, 14 participants had completed the follow-up. Their data
were analyzed to evaluate emma implementation and impact on suicide risk management. EMA completion rates were extremely
heterogeneous among the 14 participants with a sharp decrease over time. The completion rates of the weekly EMA (25% to
87.5%) were higher than for the daily EMA (0% to 53.3%). Most patients (n=10/14) answered the EMA questionnaires
spontaneously. Similarly, the Safety Plan Modules use was very heterogeneous (2 to 75 times). Specifically, 11 patients used the
Call Module (1 to 29 times), designed by our team to help them to get in touch with healthcare professionals and/or relatives
during a crisis. All patients used the Breathing Space Module and 8 the Emotion Regulation Module (1 to 46 times). The
diversity of patient profiles and use of the EMA and EMI modules proposed by emma was highlighted by three case reports.

Conclusions: These preliminary results suggest that it is possible and acceptable to collect longitudinal fine-grained
contextualized data (EMA) and to offer personalized intervention (EMI) in real time to people at high risk of suicide. Patients
have different clinical and digital profiles and needs that require a highly scalable, interactive and customizable app. To become
a complementary tool for suicide prevention, emma should be integrated in the existing emergency procedures. Clinical Trial:
ClinicalTrials.gov NCT03410381; https://clinicaltrials.gov/ct2/show/NCT03410381
",https://www.researchgate.net/profile/Margot-Morgieve/publication/341885876_A_digital_companion_for_ecological_momentary_assessment_and_prevention_of_suicide_A_case_series_on_the_use_of_the_emma_app_Preprint/links/5ee93ea4299bf1faac5c6f32/A-digital-companion-for-ecological-momentary-assessment-and-prevention-of-suicide-A-case-series-on-the-use-of-the-emma-app-Preprint.pdf,"https://scholar.google.com/scholar?q=related:qTxjWf8NjRsJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.researchgate.net
277,0,"A Dreisoerner, N Plumbaum, H Tschenett…",Assessing the efficacy of a digital stress management application in everyday life: A randomized controlled trial,2024.0,,osf.io,https://osf.io/hpf8t/resources,,191,2024-06-11 20:16:42,,,,,,,,,0,0.0,0,4,1.0,"
Stress is a ubiquitous risk factor for poor somatic and mental health (Schneiderman et al., 2005). Therefore, effective stress management and stress beliefs are of utmost importance to reduce negative consequences of stress and to reduce dysfunctional coping behavior such as smoking. Various techniques have already been demonstrated to effectively reduce stress, for example techniques from cognitive-behavioral therapy (Ebert et al., 2014), mindfulness-based activities (Goldberg et al., 2021), yoga (Pascoe et al., 2017), and music listening (De Witte et al., 2020). Further, interventions combining various stress management techniques have been shown reduce stress (e.g., mindfulness-based stress reduction program, MBSR, Kabat-Zinn, 2013). So far, most stress management programs targeted medium- to long term improvements in stress but have not focused on stress management in acute moments of stress in the daily lives of participants. Additionally, many stress management interventions are not applicable in everyday life, not easily accessible for everyone as programs are often costly or are not adaptable to individual preferences of participants. Therefore, we developed an ecological momentary intervention (EMI). It is an individually tailored eHealth prevention program, or short, EPIGRAM, that includes a variety of evidence-based stress-reducing components and strategies presented as individually selectable activities within one app. EPIGRAM aims at 1) training stress management skills as a preventive health intervention, and 2) providing tools for regulating stress in moments of acute stress in everyday life. Further, using modern assessment methods like ecological momentary assessment (EMA) we can adequately capture stress in everyday life and reduce memory bias (Shiffman et al., 2008). Results of a pilot study by our group showed that EPIGRAM was generally feasible, with some aspects of the study design and the technical application still in need of improvement. Moreover, EPIGRAM was effective in reducing average daily stress levels and momentary stress in situations of increased stress in everyday life of undergraduate psychology students (OSF project: https://osf.io/zfh8q/). Even though the sample of the pilot study was not particularly stressed, results revealed stress-reducing effects. We posit that chronically stressed individuals should benefit from such a digital stress management intervention. In the realm of stress-related health issues, medically unexplained symptoms, characterized as somatic complaints without a sufficient medical explanation (Van Den Bergh et al., 2017), are common and impact the daily lives of those affected (Henningsen, 2018). As feasible and evidence-based low-threshold stress management interventions for the daily life of affected individuals are missing, we also specifically target individuals experiencing somatic complaints. Thus, we adapted EPIGRAM based on the results of our pilot study and now want to investigate it in a randomized controlled trial with chronically stressed participants from the general population who also have at least mild somatic symptoms (e.g., joint pain, shortness of breath, dizziness). Our primary aim is to investigate the immediate and intermediate efficacy of EPIGRAM on reducing subjective stress and salivary cortisol levels. Our secondary goals are the investigation of the effects of EPIGRAM on the intensity of and impairment by somatic symptoms, on craving for nicotine-containing products (cigarettes, e-cigarettes), and on stress beliefs. Methods: We will include N = 120 chronically stressed participants with at least mild somatic symptoms from the general population, who will be randomized to an intervention group and a waitlist control group with a 1:1 ratio. The study consists of three phases (baseline, intervention, post). In the baseline phase, participants complete seven days of EMA, in which they answer questions regarding subjective stress, secondary outcomes, a list of control variables, and provide a saliva sample at 11am, 3pm, 7pm. In addition, participants complete a self-triggered evening assessment (no saliva sample). In all phases, participants are also asked to make event-based data entries whenever they feel stressed, followed by event-related questions and saliva sampling directly and 20 min after the entry. In the intervention phase, participants only complete the self-triggered evening questionnaire and the event-based data entries. In the intervention phase, participants in the intervention group actively use EPIGRAM as a smartphone-based EMI for 5 weeks. EPIGRAM offers eight modules aimed at improving stress management skills: (1) breath work, 2) time management, 3) problem solving, 4) mindfulness and relaxation, 5) music and nature sounds, 6) yoga, 7) social support, 8) self-compassion) and a daily diary. Participants can freely choose between the modules and integrated activities and complete them whenever and how often they see fit. Moreover, the intervention group is prompted to use EPIGRAM as a just-in-time intervention in moments of acute stress (event-based data-entries). The control group does not use EPIGRAM and is asked to proceed with their previous activities in moments of acute stress. The post phase is identical to the baseline phase and begins after the end of the intervention phase (post EMA for 7 days). Before the baseline EMA and after the post EMA, participants complete a battery of online questionnaires assessing chronic stress, somatic symptoms, fatigue, stress reactivity, mindfulness, self-compassion, and stress competence.
",,"https://scholar.google.com/scholar?q=related:uI8vhRvj1tgJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",osf.io
278,0,EC Stefano,Goal-directed Self-monitoring as an Ecological Momentary Intervention for Disordered Eating Thoughts and Behaviors,2019.0,,search.proquest.com,https://search.proquest.com/openview/6aff9c0853f9c2667939223672f1345a/1?pq-origsite=gscholar&cbl=18750&diss=y,,195,2024-06-11 20:16:42,,,,,,,,,0,0.0,0,1,5.0,"
The present study investigated the use of self-monitoring with goal-directed feedback as an
ecological momentary intervention for reducing the frequency of disordered eating and body
checking behaviors over a two-week period. This study also examined if self-monitoring
significantly reduced baseline eating disorder pathology at post-test. Sixty-seven college-age
women with subclinical eating disorder pathology were randomized into one of three groups: a
non-directed EMI group that engaged in two weeks of self-monitoring (NG-EMI group); a goal-
directed EMI that, in addition to completing the two-week self-monitoring period, received daily
text messages containing goal-directed and psychoeducation; and a control group that completed
only the pre- and post-tests. Participants in the EMI groups were prompted via text message five
times per day to record recent disordered eating and body checking behaviors as well as their
state body dissatisfaction (i.e., BISS) and state negative affect (i.e., PANAS-X). All participants
completed online pre- and post-test measures of body shape concern, global eating disorder
pathology, and body checking and avoidance behavior. EMI participants also reported feasibility
and acceptance of the EMI procedures at post-test. Hierarchical linear modeling revealed greater
momentary disordered eating and body checking significantly predicted greater state body
dissatisfaction and negative affect. Results also suggested both EMI groups reported significantly
fewer disordered eating and body checking behaviors over time. Body checking, but not
disordered eating behaviors, reduced significantly faster in the G-EMI group compared to the
NG-EMI group. The G-EMI group reported less eating disorder pathology at post-test compared
to the NG-EMI group and control group. EMI participants indicated overall feasibility and
acceptance of the self-monitoring intervention. The present results suggested self-monitoring,
specifically with the addition of goal-directed and psychoeducational information, might be an
effective intervention for reducing disordered eating and body checking behaviors over time in
women with subclinical eating disorder pathology. Clinical implications, study limitations, and
future directions for research are discussed
",https://scholarspace.manoa.hawaii.edu/bitstreams/147dc060-5d02-4d8e-815b-85d7777c1ff0/download,"https://scholar.google.com/scholar?q=related:5PdGvgNyMCEJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",search.proquest.com
279,0,"MA Marciniak, L Shanahan, J Rohde, A Schulz…",Standalone smartphone CBT-based Ecological Momentary Interventions to increase mental health-a narrative review,2020.0,,psyarxiv.com,https://psyarxiv.com/r4vwz/,,196,2024-06-11 20:16:42,,,,,,,,,0,0.0,0,5,4.0,"Introduction: A growing number of psychological interventions are delivered via smartphone with the aim to increase the efficacy and effectiveness of these treatments and provide scalable access to interventions for improving mental health. Most of the scientifically tested apps are based on cognitive behavioural therapy principles which are considered as a gold standard for the treatment of many mental health problems. Objective: This review aimed to investigate standalone smartphone-based ‘ecological momentary interventions’ (EMIs) to improve mental health, that were built based on principles derived from cognitive behavioural therapy (CBT). Methods: We searched MEDLINE, PsycINFO, Embase and PubMed databases for peer-reviewed studies published between 1st January 2007 and 15th January 2020. We included studies with a focus on standalone app-based approaches to improve mental health and their feasibility, and/or efficacy and/or effectiveness. Both within- and between-group designs and studies with both healthy and clinical samples were included. Blended interventions, e.g., app-based treatments in combination with psychotherapy, were not included. Selected studies were evaluated in terms of their design, i.e., choice of the control condition, sample characteristics, EMI content, EMI delivery characteristics, feasibility, efficacy and effectiveness. The latter was defined in terms of improvement in primary outcomes used in the studies. Results: A total of 26 studies were selected. The results show that EMIs based on CBT principles can be successfully delivered, significantly increase well-being among users, and reduce mental health symptoms. Standalone EMIs were rated as helpful (m=70.8%), and outcomes were satisfying by users (m=72.6%). Conclusions: Study quality was heterogeneous, and feasibility was often not reported in the reviewed studies, hence limiting the conclusions that can be drawn from the existing data. Together, the studies show that EMIs may help increase mental health and thus support individuals in their daily life. Such EMIs provide readily available, scalable and evidence-based mental health support. These characteristics appear crucial in the context of a global crisis, such as the COVID-19 pandemic, but may also help reduce personal and economic costs of mental health impairment beyond this situation or in the context of potential future pandemics.",https://psyarxiv.com/r4vwz/download?format=pdf,"https://scholar.google.com/scholar?q=related:kVQc8gC2YJ8J:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",psyarxiv.com
280,0,"JM Lionarons, PAEG Delespaul…",Use of the experience sampling method in adolescents with Duchenne muscular dystrophy: a feasibility study,2023.0,European Child & …,Springer,https://link.springer.com/article/10.1007/s00787-023-02317-2,,200,2024-06-11 20:16:42,HTML,10.1007/s00787-023-02317-2,,,,,,,0,0.0,0,3,1.0,"Experience sampling methods (ESM) using mobile health (mHealth) technology with a smartphone application are increasingly used in clinical practice and research. Still, recommendations are limited in young people, and adaptations may be necessary. Patients with Duchenne muscular dystrophy (DMD) are chronically treated with steroids from a young age. However, the impact of intermittent treatment schedules on fluctuations in somatic, cognitive and behavioural symptoms is poorly investigated. Existing studies are often cross-sectional and occur in controlled clinical settings, which do not provide sufficiently detailed insights into possible correlations. ESM might alleviate these problems. ESM innovates data collection with a smartphone application, which repeatedly assesses specific symptoms and contextual factors at random moments in daily life. We aimed to evaluate its feasibility in adolescents with DMD. In three (without/with/without steroids) 4-day periods of ESM, that were nested in 10/10 or 11/9 day on/off-medication periods, we evaluated its user-friendliness and compliance, and explored its ability to objectify fluctuations in somatic, cognitive and behavioural symptom severity and their relationship with contextual factors in seven DMD patients (age range 12–18 years) using intermittent corticosteroid treatment (dosage range 0.3–0.6 mg/kg/day). Patients reported that ESM was convenient and user-friendly. We were able to capture extensive intra-individual symptom fluctuations during intermittent corticosteroid treatment that were not revealed by routine clinical assessment. Implementing ESM to evaluate symptom fluctuation patterns in relation to treatment effects shows promise in adolescents with DMD. Optimization in further research is needed.",https://link.springer.com/article/10.1007/s00787-023-02317-2,"https://scholar.google.com/scholar?q=related:dKito3qUY9oJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",link.springer.com
