,Unnamed: 0,id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url,num_issues,num_subscribers,num_contributors,languages,readme
790,2466,364687550,https://github.com/RMJ916/ense805-UN-goals-based-project,ense805-UN-goals-based-project,Design Project for UN goals based project (ENSE885as),RMJ916,User,https://avatars.githubusercontent.com/u/60490319?v=4,2021-05-05T19:39:48Z,2021-06-24T16:26:08Z,,29697,Creative Commons Attribution Share Alike 4.0 International,0,1,False,"['dart', 'flutter', 'java', 'javascript', 'objective-c', 'ruby', 'un-sustainable-development-goals']",False,main,Dart,True,True,False,False,True,https://api.github.com/repos/RMJ916/ense805-UN-goals-based-project,0,0,0,[],
791,2469,116735995,https://github.com/SebiH/ART,ART,ART – Augmented Reality above the Tabletop,SebiH,User,https://avatars.githubusercontent.com/u/2853456?v=4,2018-01-08T22:31:54Z,2022-10-31T14:54:30Z,,181652,UNLICENSED,2,1,False,[],False,master,C#,False,False,False,False,True,https://api.github.com/repos/SebiH/ART,0,0,0,[],
793,2475,439101605,https://github.com/FatlumGerguri/Health-Mobile-App-Dosetti-app,Health-Mobile-App-Dosetti-app,Health Mobile App Dosetti app Android Application,FatlumGerguri,User,https://avatars.githubusercontent.com/u/69623274?v=4,2021-12-16T19:16:00Z,2023-12-22T15:49:45Z,,141,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/FatlumGerguri/Health-Mobile-App-Dosetti-app,0,0,0,[],
794,2480,233581346,https://github.com/dermatologist/openmrs-module-opspost,openmrs-module-opspost,Post obs to OpenMRS without login (For mHealth Apps and sensors),dermatologist,User,https://avatars.githubusercontent.com/u/6259644?v=4,2020-01-13T11:35:33Z,2021-09-07T23:24:18Z,https://dermatologist.co.in,74,UNLICENSED,1,0,False,"['dermatology', 'ehealth', 'image-processing', 'openmrs', 'openmrs-module']",False,develop,Java,True,True,False,False,True,https://api.github.com/repos/dermatologist/openmrs-module-opspost,0,0,0,[],
795,2481,218358302,https://github.com/Mobile-Health-Sleep/Sleep_Pillow,Sleep_Pillow,This a project developed for COMP-3800 Mobile Health at Wentworth Institute of Technology. The goal of this project was to create a pillow that will gather data on how the user sleep and to use that data to help the user have a more restful and better sleep.,Mobile-Health-Sleep,Organization,https://avatars.githubusercontent.com/u/57014251?v=4,2019-10-29T18:41:50Z,2019-12-09T17:35:49Z,,284,UNLICENSED,1,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Mobile-Health-Sleep/Sleep_Pillow,0,0,0,[],
799,2486,221554789,https://github.com/lenamyllari/Inspiraattori,Inspiraattori,android app that offers you different activities from a list,lenamyllari,User,https://avatars.githubusercontent.com/u/43740050?v=4,2019-11-13T21:27:18Z,2019-11-19T16:25:22Z,,3715,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/lenamyllari/Inspiraattori,0,0,0,[],
801,2491,181845920,https://github.com/topiaspeiponen/doctorJava_project,doctorJava_project,Gamified pedometer app,topiaspeiponen,User,https://avatars.githubusercontent.com/u/43564489?v=4,2019-04-17T08:08:15Z,2020-01-23T07:31:17Z,,700,UNLICENSED,1,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/topiaspeiponen/doctorJava_project,0,0,0,[],
804,2497,204907265,https://github.com/kartik-desai/hitfit,hitfit,An android app for an interactive and graphical UI based health monitoring.,kartik-desai,User,https://avatars.githubusercontent.com/u/26819793?v=4,2019-08-28T10:35:50Z,2019-08-28T12:08:52Z,,39704,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/kartik-desai/hitfit,0,0,0,[],
805,2501,245390419,https://github.com/cran/MIMSunit,MIMSunit,":exclamation: This is a read-only mirror of the CRAN R package repository.  MIMSunit — Algorithm to Compute Monitor Independent Movement Summary Unit (MIMS-Unit). Homepage: https://mhealthgroup.github.io/MIMSunit/, https://github.com/mhealthgroup/MIMSunit/tree/master  Report bugs for this package: https://github.com/mhealthgroup/MIMSunit/issues/",cran,Organization,https://avatars.githubusercontent.com/u/6899542?v=4,2020-03-06T10:24:24Z,2022-06-21T15:39:27Z,,800,Other,0,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/cran/MIMSunit,0,0,0,[],
806,2504,322627862,https://github.com/Plat-26/Flutter-BMI-calculator,Flutter-BMI-calculator,A mobile health app with functionality to calculate user body mass index.,Plat-26,User,https://avatars.githubusercontent.com/u/51827505?v=4,2020-12-18T15:08:49Z,2021-02-28T11:36:52Z,,423,UNLICENSED,0,0,False,[],False,master,Dart,True,True,False,False,True,https://api.github.com/repos/Plat-26/Flutter-BMI-calculator,0,0,0,[],
808,2509,271178075,https://github.com/dganeshkumardhanapalan/Patient-Monitoring-System,Patient-Monitoring-System,Mini Project- Masters ,dganeshkumardhanapalan,User,https://avatars.githubusercontent.com/u/66270169?v=4,2020-06-10T04:24:21Z,2020-06-10T04:27:23Z,,72783,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/dganeshkumardhanapalan/Patient-Monitoring-System,0,0,0,[],
810,2517,364969027,https://github.com/aai38/toolkit,toolkit,"An UI-Toolkit for a mHealth app, designed in Storybook and testet with cypress",aai38,User,https://avatars.githubusercontent.com/u/35034701?v=4,2021-05-06T16:14:11Z,2021-07-07T19:41:02Z,,991,UNLICENSED,0,0,False,[],False,master,TypeScript,True,True,False,False,True,https://api.github.com/repos/aai38/toolkit,0,0,0,[],
815,2527,355534851,https://github.com/4pygmalion/Conditional-RETAIN,Conditional-RETAIN,Interpretable Conditional Recurrent Neural Network published Journal of medical internet research : mhealth and uhealth,4pygmalion,User,https://avatars.githubusercontent.com/u/45510932?v=4,2021-04-07T12:22:16Z,2021-04-10T03:30:58Z,,75,UNLICENSED,1,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/4pygmalion/Conditional-RETAIN,0,0,0,[],
816,2529,394833654,https://github.com/PauloRob8/AnxietyApp,AnxietyApp,App to aid on anxiety management,PauloRob8,User,https://avatars.githubusercontent.com/u/33494009?v=4,2021-08-11T02:12:17Z,2022-12-14T23:48:02Z,,377,UNLICENSED,1,0,False,[],False,main,Dart,True,True,False,False,True,https://api.github.com/repos/PauloRob8/AnxietyApp,0,0,0,[],
817,2531,354435227,https://github.com/CompuDoc00/ReliantMedicalGroup-OMH-on-FHIR,ReliantMedicalGroup-OMH-on-FHIR,Reliant Medical Group's modifications of Open mHealth Shimmer and GTRI's OMH-on-FHIR,CompuDoc00,User,https://avatars.githubusercontent.com/u/18200813?v=4,2021-04-04T02:01:55Z,2023-06-30T02:24:13Z,,4598,UNLICENSED,0,0,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/CompuDoc00/ReliantMedicalGroup-OMH-on-FHIR,0,0,0,[],
820,2544,193368595,https://github.com/AldoSusanto/mHealth-Project,mHealth-Project,Development of Android app with Garmin Smartwatch that helps researchers track subject activity,AldoSusanto,User,https://avatars.githubusercontent.com/u/17015850?v=4,2019-06-23T16:05:13Z,2019-06-23T16:11:38Z,,3997,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/AldoSusanto/mHealth-Project,0,0,0,[],
826,2559,448101219,https://github.com/slokeshrestha26/iotSensorArray_seniorDesign,iotSensorArray_seniorDesign,Repository for IoT Sensor Array for Senior Design Class,slokeshrestha26,User,https://avatars.githubusercontent.com/u/35370883?v=4,2022-01-14T20:38:14Z,2022-11-15T03:47:58Z,,29551,UNLICENSED,1,0,False,[],False,main,C,True,True,False,False,True,https://api.github.com/repos/slokeshrestha26/iotSensorArray_seniorDesign,0,0,0,[],
827,2566,250611226,https://github.com/pulp-platform/afe_readout_subsystem,afe_readout_subsystem,AFE Readout Subsystem,pulp-platform,Organization,https://avatars.githubusercontent.com/u/14332106?v=4,2020-03-27T18:17:02Z,2022-09-12T22:07:24Z,,69,Other,1,1,False,[],False,master,SystemVerilog,True,True,False,False,True,https://api.github.com/repos/pulp-platform/afe_readout_subsystem,0,0,0,[],
830,2573,370325039,https://github.com/AlekRG/free-thinkers,free-thinkers,Be fit,AlekRG,User,https://avatars.githubusercontent.com/u/84185761?v=4,2021-05-24T11:15:00Z,2021-05-26T09:18:56Z,,50002,UNLICENSED,0,1,False,[],False,main,TypeScript,True,True,False,False,True,https://api.github.com/repos/AlekRG/free-thinkers,0,0,0,[],
832,2583,331305815,https://github.com/Biomarker-Development-at-INM7/JTrack-Android,JTrack-Android,JTrack's Android application,Biomarker-Development-at-INM7,Organization,https://avatars.githubusercontent.com/u/77731761?v=4,2021-01-20T12:51:02Z,2023-03-23T14:51:13Z,,14848,UNLICENSED,1,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Biomarker-Development-at-INM7/JTrack-Android,0,0,0,[],
840,2597,280241576,https://github.com/shivaprasad-bhat/laravel-cvd,laravel-cvd,CVD Care app that is built using laravel framework.,shivaprasad-bhat,User,https://avatars.githubusercontent.com/u/62431963?v=4,2020-07-16T19:34:07Z,2020-07-16T19:49:33Z,,3049,UNLICENSED,0,0,False,[],False,master,PHP,True,True,False,False,True,https://api.github.com/repos/shivaprasad-bhat/laravel-cvd,0,0,0,[],
841,2599,251629778,https://github.com/RAITG23/Mhealth-Get-healthier,Mhealth-Get-healthier,Mhealth is a website created aiming for people to be able to  check their BodyMassIndex and most common diseases in just 3 simple clicks.,RAITG23,Organization,https://avatars.githubusercontent.com/u/62947909?v=4,2020-03-31T14:34:26Z,2020-04-13T06:50:43Z,,9538,UNLICENSED,0,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/RAITG23/Mhealth-Get-healthier,0,0,0,[],
842,2602,411694863,https://github.com/bretthannigan/sensor-readout-board,sensor-readout-board,"Impedance analyzer board for versatile, high-speed, and distributed sensor measurement",bretthannigan,User,https://avatars.githubusercontent.com/u/9290874?v=4,2021-09-29T13:55:24Z,2024-02-10T20:17:39Z,,65510,UNLICENSED,0,1,False,"['fpga', 'hdl', 'impedance-analyser', 'pcb']",False,master,Verilog,True,True,False,False,True,https://api.github.com/repos/bretthannigan/sensor-readout-board,0,0,0,[],
844,2608,374414198,https://github.com/fmandel/gnmm,gnmm,Generalized Neural Network Mixed Model,fmandel,User,https://avatars.githubusercontent.com/u/50422449?v=4,2021-06-06T16:49:31Z,2021-12-02T16:38:31Z,,255,UNLICENSED,0,0,False,[],False,main,R,True,True,False,False,True,https://api.github.com/repos/fmandel/gnmm,0,0,0,[],
845,2613,217791123,https://github.com/LucasLemanowicz/hackhlth-2019,hackhlth-2019,"Our entry for the HackHLTH 2019 hackathon. A mobile health coach app that leverages ""algorithmic prescriptions"" to manage diabetes and nudge pre-diabetics back to full health.",LucasLemanowicz,User,https://avatars.githubusercontent.com/u/361348?v=4,2019-10-27T01:40:05Z,2024-02-07T21:05:57Z,,3310,UNLICENSED,1,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/LucasLemanowicz/hackhlth-2019,0,0,0,[],
846,2614,419193627,https://github.com/5oL0/ledtoken-erc20,ledtoken-erc20,"LED Token - Sport & Health / AI / IPFS / Blockchain - ERC20 utility token that rewards users for completing exercise regimes and allows users to interact with their tokens and exchange them in a Health Marketplace. Users own and can share their health data to Medical Care Centers, Doctors, Hospitals, Coaches, Insurance Companies.",5oL0,User,https://avatars.githubusercontent.com/u/38932973?v=4,2021-10-20T05:12:45Z,2023-01-14T05:47:17Z,https://www.ledtoken.net,239,MIT License,2,0,False,"['blockchain', 'defi', 'erc20', 'ethereum', 'health', 'hyperledger', 'sport']",False,main,Solidity,True,True,False,False,True,https://api.github.com/repos/5oL0/ledtoken-erc20,0,0,0,[],
851,2630,205058211,https://github.com/FawadJawaid/NS-privacy-issues-in-IOT,NS-privacy-issues-in-IOT,"This is a research project which discusses Privacy Issues in IOT and proposed solution to it. In this project, we proposed a suitable wireless security mechanism for the hospital.",FawadJawaid,User,https://avatars.githubusercontent.com/u/9715067?v=4,2019-08-29T01:50:58Z,2019-08-29T02:01:28Z,,2105,UNLICENSED,0,0,False,"['iot', 'mannasim', 'network-security', 'privacy-policy']",False,master,Tcl,True,True,False,False,True,https://api.github.com/repos/FawadJawaid/NS-privacy-issues-in-IOT,0,0,0,[],
852,2631,72918054,https://github.com/labrosb/Monkey-MED,Monkey-MED,"My master thesis: An IoT mHealth IS for stroke patients. It consists of an Android Game, a microcomputer and EMG bio-sensors. The patients play a Game by moving / activating their muscles.",labrosb,User,https://avatars.githubusercontent.com/u/11297711?v=4,2016-11-05T10:02:20Z,2020-05-10T18:49:36Z,,5722,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/labrosb/Monkey-MED,0,0,0,[],
853,2633,223926882,https://github.com/frida-magola/cligo,cligo,"Mobile Health care application guild in react native mobile application framework for facebook, features( node.js/express/mongoDB for back-end Rest API) , Firebase used for one time password on our application",frida-magola,User,https://avatars.githubusercontent.com/u/45467823?v=4,2019-11-25T10:56:06Z,2019-11-28T08:17:58Z,,1083,UNLICENSED,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/frida-magola/cligo,0,0,0,[],
854,2638,290487125,https://github.com/Tyred/BigData,BigData,This repository contains official implementation of On Convolutional Autoencoders to Speed Up Similarity-Based Time Series Mining paper.,Tyred,User,https://avatars.githubusercontent.com/u/49460014?v=4,2020-08-26T12:14:44Z,2022-01-20T13:24:56Z,,6026,MIT License,1,1,False,"['autoencoders', 'data-mining', 'dimensionality-reduction', 'machine-learning', 'time-series']",False,master,Python,True,True,False,False,True,https://api.github.com/repos/Tyred/BigData,0,0,0,[],
855,2640,202859007,https://github.com/AusseKalega/OLAPI,OLAPI,Open-Locator Application Programming Interface (OLAPI). Initially designed to be integrated with Mobile Health Data Collection Systems (MHDCS) i.e. DHIS2 Android Data Capture App to capture location coordinates of the mobile users (data collectors) during authentication.,AusseKalega,User,https://avatars.githubusercontent.com/u/24439380?v=4,2019-08-17T09:05:17Z,2019-08-17T12:33:43Z,,127,Apache License 2.0,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/AusseKalega/OLAPI,0,0,0,[],
856,2641,391870664,https://github.com/Kauthar-Omar/TeamLeeuwenhoek,TeamLeeuwenhoek,The Repo is to document work done in Team Leeuwenhoek.,Kauthar-Omar,User,https://avatars.githubusercontent.com/u/57720624?v=4,2021-08-02T08:31:00Z,2022-04-26T12:46:52Z,,127,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/Kauthar-Omar/TeamLeeuwenhoek,0,0,0,[],
859,2649,383420802,https://github.com/dimagi/risk-scores,risk-scores,Accommodating risk scores on the broader CommCare platform,dimagi,Organization,https://avatars.githubusercontent.com/u/94514?v=4,2021-07-06T09:57:03Z,2021-08-18T11:03:09Z,,53,"BSD 3-Clause ""New"" or ""Revised"" License",0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/dimagi/risk-scores,0,0,0,[],
860,2650,1984382,https://github.com/sgonyea/rhapr,rhapr,Rhapr: Ruby Wrapper for HAProxy,sgonyea,User,https://avatars.githubusercontent.com/u/76871?v=4,2011-07-01T17:02:28Z,2020-06-22T21:13:45Z,,130,UNLICENSED,5,0,False,[],False,master,Ruby,True,True,False,False,True,https://api.github.com/repos/sgonyea/rhapr,0,0,0,[],
862,2661,175543398,https://github.com/GuangYang98/e-Portfolio,e-Portfolio,The examples of my work,GuangYang98,User,https://avatars.githubusercontent.com/u/27139399?v=4,2019-03-14T03:41:19Z,2020-11-11T05:43:12Z,,46019,UNLICENSED,1,0,False,"['algorithms', 'bytedance', 'data-analysis', 'emc', 'intern']",False,master,Python,True,True,False,False,True,https://api.github.com/repos/GuangYang98/e-Portfolio,0,0,0,[],
863,2676,322545892,https://github.com/khoatranrb/ICML2020-Paper,ICML2020-Paper,ICML2020 Paper,khoatranrb,User,https://avatars.githubusercontent.com/u/48320778?v=4,2020-12-18T09:16:15Z,2020-12-18T10:11:45Z,,95,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/khoatranrb/ICML2020-Paper,0,0,0,[],
864,2677,23399454,https://github.com/smart-on-fhir/client-py,client-py,Python SMART on FHIR client,smart-on-fhir,Organization,https://avatars.githubusercontent.com/u/7401080?v=4,2014-08-27T17:47:18Z,2024-03-13T04:58:27Z,http://docs.smarthealthit.org,14150,Other,542,204,False,"['fhir', 'fhir-client', 'fhir-parser', 'smart-on-fhir']",False,master,Python,True,True,True,False,True,https://api.github.com/repos/smart-on-fhir/client-py,0,0,0,[],
865,2678,150327237,https://github.com/lhncbc/lforms-fhir-app,lforms-fhir-app,A SMART on FHIR app that uses lforms widget to handle Questionnaire and QuestionnaireResponse,lhncbc,Organization,https://avatars.githubusercontent.com/u/9272238?v=4,2018-09-25T20:45:51Z,2024-03-12T12:43:44Z,,15165,Other,42,26,False,[],False,master,JavaScript,True,True,True,False,True,https://api.github.com/repos/lhncbc/lforms-fhir-app,0,0,0,[],
866,2680,250485570,https://github.com/helsenorge/structor,structor,FHIR Questionnaire Form Builder,helsenorge,Organization,https://avatars.githubusercontent.com/u/6973385?v=4,2020-03-27T08:54:49Z,2024-03-01T19:31:33Z,https://formdesigner.helsenorgelab.no,22049,MIT License,72,28,False,"['fhir', 'form-builder', 'questionnaire', 'react', 'sdc', 'typescript']",False,master,TypeScript,False,False,False,True,True,https://api.github.com/repos/helsenorge/structor,0,0,0,[],
868,2682,12287622,https://github.com/smart-on-fhir/api-server,api-server,Open-source FHIR Server to support patient- and clinician-facing apps,smart-on-fhir,Organization,https://avatars.githubusercontent.com/u/7401080?v=4,2013-08-22T03:36:25Z,2024-03-12T12:37:45Z,http://smartplatforms.org,2279,Other,105,43,False,[],False,master,Groovy,True,True,False,False,True,https://api.github.com/repos/smart-on-fhir/api-server,0,0,0,[],
869,2683,138933229,https://github.com/CHBase/smart-ng-fhir-app,smart-ng-fhir-app,Sample FHIR Application using Angular and SMART on FHIR Javascript Client Library,CHBase,Organization,https://avatars.githubusercontent.com/u/14769525?v=4,2018-06-27T21:08:28Z,2023-07-31T03:35:57Z,,5569,UNLICENSED,14,23,False,"['fhir', 'smart', 'smart-on-fhir']",False,master,TypeScript,True,True,True,False,True,https://api.github.com/repos/CHBase/smart-ng-fhir-app,0,0,0,[],
870,2684,16754048,https://github.com/jmandel/smart-on-fhir-installer,smart-on-fhir-installer,Ansible + Vagrant installers for SMART on FHIR,jmandel,User,https://avatars.githubusercontent.com/u/313089?v=4,2014-02-12T03:01:28Z,2021-10-30T20:08:23Z,,431,UNLICENSED,8,26,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/jmandel/smart-on-fhir-installer,0,0,0,[],
871,2686,21233483,https://github.com/smart-on-fhir/Swift-SMART,Swift-SMART,Swift SMART on FHIR framework for iOS and OS X,smart-on-fhir,Organization,https://avatars.githubusercontent.com/u/7401080?v=4,2014-06-26T08:24:59Z,2024-03-12T12:38:27Z,,6786,Other,127,48,False,"['fhir', 'fhir-client', 'ios', 'ios-framework', 'macos', 'smart-on-fhir']",False,master,Swift,True,True,True,False,True,https://api.github.com/repos/smart-on-fhir/Swift-SMART,0,0,0,[],
872,2687,112252891,https://github.com/smart-on-fhir/smart-examples,smart-examples,Collection of public apps,smart-on-fhir,Organization,https://avatars.githubusercontent.com/u/7401080?v=4,2017-11-27T21:52:58Z,2024-03-12T12:42:36Z,,4397,UNLICENSED,14,15,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/smart-on-fhir/smart-examples,0,0,0,[],
873,2688,25605743,https://github.com/lhncbc/lforms,lforms,"See the project website at http://lhncbc.github.io/lforms/, or view the demo website at https://lhcforms.nlm.nih.gov/lhcforms.",lhncbc,Organization,https://avatars.githubusercontent.com/u/9272238?v=4,2014-10-22T21:39:35Z,2024-03-12T12:38:46Z,,17460,Other,91,53,False,"['fhir', 'javascript']",False,master,JavaScript,True,True,True,False,True,https://api.github.com/repos/lhncbc/lforms,0,0,0,[],
874,2689,21233515,https://github.com/smart-on-fhir/SoF-Demo,SoF-Demo,Simple SMART on FHIR / Argonaut iOS sample app that fetches a couple of resources,smart-on-fhir,Organization,https://avatars.githubusercontent.com/u/7401080?v=4,2014-06-26T08:26:20Z,2023-05-08T21:29:08Z,,248,UNLICENSED,36,18,False,"['fhir', 'ios', 'ios-app', 'smart-on-fhir']",False,master,Swift,True,True,False,False,True,https://api.github.com/repos/smart-on-fhir/SoF-Demo,0,0,0,[],
875,2692,150484598,https://github.com/lhncbc/formbuilder-lhcforms,formbuilder-lhcforms,Build LHC-Forms and FHIR Questionnaires,lhncbc,Organization,https://avatars.githubusercontent.com/u/9272238?v=4,2018-09-26T20:13:50Z,2024-02-27T15:17:44Z,,7338,Other,24,20,False,"['fhir-questionnaire', 'lhc-forms']",False,master,TypeScript,True,True,False,False,True,https://api.github.com/repos/lhncbc/formbuilder-lhcforms,0,0,0,[],
877,2695,139331420,https://github.com/dermatologist/fhirformjs,fhirformjs,NPM module to convert FHIR Questionnaire JSON to JSON Schema for form rendering.,dermatologist,User,https://avatars.githubusercontent.com/u/6259644?v=4,2018-07-01T13:28:40Z,2023-09-23T16:28:29Z,https://nuchange.ca,1376,MIT License,18,7,False,"['fhir', 'fhir-client', 'fhir-parser', 'hacktoberfest', 'npm-package', 'questionnaire']",False,develop,TypeScript,True,True,True,True,True,https://api.github.com/repos/dermatologist/fhirformjs,0,0,0,[],
879,2697,212862971,https://github.com/standardhealth/smart-react-app-template,smart-react-app-template,Template to get a SMART on FHIR-based React app started quickly,standardhealth,Organization,https://avatars.githubusercontent.com/u/19552048?v=4,2019-10-04T16:55:14Z,2024-02-02T17:58:46Z,,1739,Apache License 2.0,27,11,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/standardhealth/smart-react-app-template,0,0,0,[],
880,2698,348011400,https://github.com/NUMde/compass-numapp-frontend,compass-numapp-frontend,The repository for the frontend component of the NUM-App,NUMde,Organization,https://avatars.githubusercontent.com/u/75366153?v=4,2021-03-15T14:54:51Z,2023-04-18T06:24:41Z,,165056,Apache License 2.0,15,9,False,"['javascript', 'mobile-app', 'react-native']",False,main,JavaScript,False,False,False,True,True,https://api.github.com/repos/NUMde/compass-numapp-frontend,0,0,0,[],
881,2699,253489476,https://github.com/drajer-health/eCRNow,eCRNow,Repository for eCRNow app.,drajer-health,Organization,https://avatars.githubusercontent.com/u/63240107?v=4,2020-04-06T12:22:54Z,2024-02-05T21:51:00Z,,34723,Apache License 2.0,36,44,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/drajer-health/eCRNow,0,0,0,[],
882,2700,257072542,https://github.com/smart-on-fhir/health-cards-tests,health-cards-tests,Demo for health wallet with Verifiable Credentials and Decentralized Identifiers,smart-on-fhir,Organization,https://avatars.githubusercontent.com/u/7401080?v=4,2020-04-19T18:25:52Z,2024-03-12T12:46:05Z,https://c19.cards/,1533,MIT License,43,31,False,[],False,master,TypeScript,True,False,True,False,True,https://api.github.com/repos/smart-on-fhir/health-cards-tests,0,0,0,[],
883,2701,18165362,https://github.com/jmandel/sdc-fhir-demo,sdc-fhir-demo,Demonstrate use of FHIR Questionnaire for ONC Structure Data Capture initiative,jmandel,User,https://avatars.githubusercontent.com/u/313089?v=4,2014-03-27T05:25:01Z,2020-12-10T15:22:40Z,,2364,UNLICENSED,10,4,False,[],False,gh-pages,JavaScript,True,True,True,False,True,https://api.github.com/repos/jmandel/sdc-fhir-demo,0,0,0,[],
884,2702,120530918,https://github.com/dermatologist/fhir-questionnaire-render-react,fhir-questionnaire-render-react,Render FHIR Questionnaire as a web form using FHIRFormJS,dermatologist,User,https://avatars.githubusercontent.com/u/6259644?v=4,2018-02-06T22:25:37Z,2023-07-07T17:31:22Z,https://canehealth.com,3527,MIT License,19,5,False,"['fhir', 'fhir-client', 'hacktoberfest', 'react-component', 'react-redux', 'webform']",False,develop,JavaScript,True,True,False,False,True,https://api.github.com/repos/dermatologist/fhir-questionnaire-render-react,0,0,0,[],
885,2703,116430213,https://github.com/bluehalo/node-fhir-server-core,node-fhir-server-core,"An Open Source secure REST implementation for the HL7 FHIR Specification. For API documentation, please see https://github.com/Asymmetrik/node-fhir-server-core/wiki.",bluehalo,Organization,https://avatars.githubusercontent.com/u/491054?v=4,2018-01-05T21:51:21Z,2024-03-01T18:14:48Z,https://asymmetrik.com/healthcare,12278,MIT License,371,120,False,"['fhir-server', 'fhir-specification', 'healthcare']",False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/bluehalo/node-fhir-server-core,0,0,0,[],
886,2704,360238600,https://github.com/medplum/medplum,medplum,Medplum is a healthcare platform that helps you quickly develop high-quality compliant applications.,medplum,Organization,https://avatars.githubusercontent.com/u/75462971?v=4,2021-04-21T16:36:22Z,2024-03-13T10:21:55Z,https://medplum.com,147293,Apache License 2.0,1125,262,False,"['ehr', 'electronic-health-record', 'fhir', 'fhir-server', 'graphql', 'healthcare', 'hipaa', 'medical', 'react', 'soc2', 'typescript']",False,main,TypeScript,True,True,False,True,True,https://api.github.com/repos/medplum/medplum,0,0,0,[],
887,2705,344924006,https://github.com/tiloc/faiadashu,faiadashu,Widgets for Digital Health - Use the Flutter(tm) SDK to build healthcare apps fast.,tiloc,User,https://avatars.githubusercontent.com/u/16414047?v=4,2021-03-05T20:16:44Z,2024-03-09T03:34:06Z,,12585,MIT License,32,17,False,"['argonaut', 'fhir', 'fhir-standard', 'flutter', 'flutter-ui', 'flutter-widgets', 'sdc']",False,main,Dart,False,True,True,True,True,https://api.github.com/repos/tiloc/faiadashu,0,0,0,[],
888,2706,338196548,https://github.com/smart-on-fhir/health-cards-dev-tools,health-cards-dev-tools,Developer tools for validating SMART Health Cards,smart-on-fhir,Organization,https://avatars.githubusercontent.com/u/7401080?v=4,2021-02-12T01:19:36Z,2024-01-19T22:13:46Z,,3227,MIT License,72,22,False,[],False,main,TypeScript,True,True,False,True,True,https://api.github.com/repos/smart-on-fhir/health-cards-dev-tools,0,0,0,[],
889,2708,194021213,https://github.com/omoponfhir/omoponfhir-main,omoponfhir-main,Main OMOPonFHIR Settings,omoponfhir,Organization,https://avatars.githubusercontent.com/u/48774126?v=4,2019-06-27T04:12:55Z,2024-03-10T05:59:28Z,,71,Apache License 2.0,45,15,False,[],False,master,Dockerfile,True,True,True,False,True,https://api.github.com/repos/omoponfhir/omoponfhir-main,0,0,0,[],
890,2709,129271132,https://github.com/smart-on-fhir/smart-launcher,smart-launcher,Launcher for SMART apps,smart-on-fhir,Organization,https://avatars.githubusercontent.com/u/7401080?v=4,2018-04-12T15:17:46Z,2024-03-12T12:43:09Z,,15174,Other,35,35,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/smart-on-fhir/smart-launcher,0,0,0,[],
891,2710,156240561,https://github.com/HL7-DaVinci/dtr,dtr,Documentation Templates and Rules (DTR) - SMART on FHIR Application,HL7-DaVinci,Organization,https://avatars.githubusercontent.com/u/40900514?v=4,2018-11-05T15:35:01Z,2024-03-12T12:43:51Z,,5736,Apache License 2.0,17,15,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/HL7-DaVinci/dtr,0,0,0,[],
