id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url
111531736,https://github.com/360Squared/Push-Mattias,Push-Mattias,,360Squared,Organization,https://avatars.githubusercontent.com/u/33723713?v=4,2017-11-21T10:06:28Z,2017-12-14T13:44:08Z,,264,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/360Squared/Push-Mattias
68273932,https://github.com/sunnyliyanbo1357/MART,MART,Medical App Researcher Toolkit,sunnyliyanbo1357,User,https://avatars.githubusercontent.com/u/14063254?v=4,2016-09-15T07:15:24Z,2016-11-02T15:35:07Z,,15887,MIT License,1,0,False,[],False,master,JavaScript,True,True,True,False,True,https://api.github.com/repos/sunnyliyanbo1357/MART
456610858,https://github.com/WhoopInc/survey-kit,survey-kit,Android library for dynamic surveys,WhoopInc,Organization,https://avatars.githubusercontent.com/u/5738134?v=4,2022-02-07T17:37:07Z,2022-02-07T19:03:50Z,,4612,MIT License,0,0,False,[],False,master,Kotlin,True,True,False,False,True,https://api.github.com/repos/WhoopInc/survey-kit
562745392,https://github.com/rwema3/Flutter-Dart-Opensource-Projects,Flutter-Dart-Opensource-Projects,Flutter Open-Source Apps,rwema3,User,https://avatars.githubusercontent.com/u/52289151?v=4,2022-11-07T07:00:25Z,2023-05-18T18:07:08Z,http://rwema.com/,531,Creative Commons Zero v1.0 Universal,2,0,False,"['github-actions', 'github-config']",False,main,Python,True,True,False,True,True,https://api.github.com/repos/rwema3/Flutter-Dart-Opensource-Projects
70955073,https://github.com/HealthHackAu2016/SYD-Growth-Charts,SYD-Growth-Charts,A platform to build a largest growth chart dataset on rare bone diseases,HealthHackAu2016,Organization,https://avatars.githubusercontent.com/u/22815254?v=4,2016-10-14T23:56:13Z,2016-10-16T01:30:34Z,,8604,GNU General Public License v3.0,0,2,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/HealthHackAu2016/SYD-Growth-Charts
134216900,https://github.com/uts-ios-dev/project3-group-12-version-2,project3-group-12-version-2,Modified version of project for group 12,uts-ios-dev,Organization,https://avatars.githubusercontent.com/u/37614827?v=4,2018-05-21T04:13:12Z,2018-06-04T03:04:11Z,,23579,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/uts-ios-dev/project3-group-12-version-2
227716914,https://github.com/raheelsayeed/concord-ios,concord-ios,Demonstrates iOS Health Record capture using SMART Markers,raheelsayeed,User,https://avatars.githubusercontent.com/u/7281949?v=4,2019-12-12T23:43:46Z,2020-11-06T16:14:59Z,https://github.com/smartmarkers,8899,,0,1,False,"['apple', 'fhir', 'fhir-client', 'health']",False,master,C,True,True,False,False,True,https://api.github.com/repos/raheelsayeed/concord-ios
290328678,https://github.com/amufti12/KSUSeniorProject2021,KSUSeniorProject2021,Creating a pediatric health mobile application that monitors a patients health. ,amufti12,User,https://avatars.githubusercontent.com/u/58714536?v=4,2020-08-25T21:35:23Z,2023-01-19T17:48:57Z,,85368,,0,0,False,[],False,master,CSS,True,True,False,False,True,https://api.github.com/repos/amufti12/KSUSeniorProject2021
69676533,https://github.com/ababatuwe/Mobile-Rehab,Mobile-Rehab,Personal Health Management application for iOS,ababatuwe,User,https://avatars.githubusercontent.com/u/12615096?v=4,2016-09-30T15:02:36Z,2019-08-12T05:08:39Z,,30,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/ababatuwe/Mobile-Rehab
671925255,https://github.com/fedetop01/Jointwise,Jointwise,An iOS application to monitor and register joints pain for people affected by rheumatoid arthritis.,fedetop01,User,https://avatars.githubusercontent.com/u/125384781?v=4,2023-07-28T13:10:37Z,2023-07-31T08:59:12Z,,343,GNU General Public License v3.0,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/fedetop01/Jointwise
736389613,https://github.com/jthoward64/cs485g-carekit-project,cs485g-carekit-project,Final project for CS 485G - an iOS app using the CareKit framework,jthoward64,User,https://avatars.githubusercontent.com/u/29828269?v=4,2023-12-27T19:11:34Z,2023-12-27T19:18:23Z,,852,Other,0,0,False,[],True,main,Swift,False,False,False,False,False,https://api.github.com/repos/jthoward64/cs485g-carekit-project
199919451,https://github.com/empower-lab-dartmouth/Pain-Patterns,Pain-Patterns,,empower-lab-dartmouth,Organization,https://avatars.githubusercontent.com/u/61396674?v=4,2019-07-31T19:48:22Z,2021-11-09T01:56:46Z,,67745,,3,1,False,[],False,master,Jupyter Notebook,True,True,False,False,True,https://api.github.com/repos/empower-lab-dartmouth/Pain-Patterns
420712581,https://github.com/gr33n4sp4ragu5/research-package-enhanced,research-package-enhanced,,gr33n4sp4ragu5,User,https://avatars.githubusercontent.com/u/91381307?v=4,2021-10-24T14:50:01Z,2021-10-24T14:53:02Z,,38901,MIT License,0,0,False,[],False,master,Dart,True,True,False,False,True,https://api.github.com/repos/gr33n4sp4ragu5/research-package-enhanced
84850090,https://github.com/mrjka/Health-Tech-HW2,Health-Tech-HW2,"Created a simple iOS app using Swift, with one active and one passive task for ADHD Patients. ",mrjka,User,https://avatars.githubusercontent.com/u/5433649?v=4,2017-03-13T16:34:45Z,2017-03-13T16:35:51Z,,76,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/mrjka/Health-Tech-HW2
464249417,https://github.com/haydenhofmann/assignment_4_test,assignment_4_test,,haydenhofmann,User,https://avatars.githubusercontent.com/u/84599955?v=4,2022-02-27T20:46:40Z,2022-02-27T20:49:40Z,,90110,MIT License,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/haydenhofmann/assignment_4_test
450641620,https://github.com/cs342-gaitmate/gaitmate_app,gaitmate_app,,cs342-gaitmate,Organization,https://avatars.githubusercontent.com/u/97643618?v=4,2022-01-21T21:13:41Z,2022-01-21T21:20:03Z,,89548,MIT License,0,1,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/cs342-gaitmate/gaitmate_app
615845447,https://github.com/StanfordBDHG/OwnYourData,OwnYourData,,StanfordBDHG,Organization,https://avatars.githubusercontent.com/u/118127024?v=4,2023-03-18T21:00:28Z,2023-08-10T16:11:54Z,,10333,MIT License,1,1,False,[],False,main,Swift,False,False,False,False,False,https://api.github.com/repos/StanfordBDHG/OwnYourData
683465197,https://github.com/marwan37/CHFManager,CHFManager,"Xcode project for CHF Manager, an iOS app for the management of Congestive Heart Failure.",marwan37,User,https://avatars.githubusercontent.com/u/99911676?v=4,2023-08-26T16:54:56Z,2023-08-26T16:56:08Z,,25966,MIT License,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/marwan37/CHFManager
545673717,https://github.com/ukcs485gFall2022/final-project-client-curtawhelan,final-project-client-curtawhelan,final-project-client-curtawhelan created by GitHub Classroom,ukcs485gFall2022,Organization,https://avatars.githubusercontent.com/u/112120023?v=4,2022-10-04T19:37:10Z,2023-06-29T14:07:15Z,,2944,,1,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/ukcs485gFall2022/final-project-client-curtawhelan
149208361,https://github.com/getsthepicture/BraceletOneHealth,BraceletOneHealth,"Bracelet One provides African-Americans with assistance to digital healthcare for handling Type 2 diabetes diagnosis. The app accepts payments to assess, record, present analysis, and deliver health documents in real-time. The app also includes 1-on-1 communication with a certified clinician. 1-on-1 communication is only available during the scheduled appointment times designated by the clinician similar to a healthcare appointment.",getsthepicture,User,https://avatars.githubusercontent.com/u/33186729?v=4,2018-09-18T01:04:39Z,2019-04-02T04:02:28Z,,107398,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/getsthepicture/BraceletOneHealth
671455379,https://github.com/feraco/BActivate,BActivate,,feraco,User,https://avatars.githubusercontent.com/u/3778123?v=4,2023-07-27T11:02:40Z,2023-07-27T11:10:14Z,,416,MIT License,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/feraco/BActivate
459229510,https://github.com/cs342-gaitmate/modifiedResearchKitFile,modifiedResearchKitFile,Modified file ORKOrderedTask+ORKPredefinedActiveTask in ResearchKit for customised usage.,cs342-gaitmate,Organization,https://avatars.githubusercontent.com/u/97643618?v=4,2022-02-14T16:06:15Z,2022-02-14T16:46:32Z,,26,,0,0,False,[],False,main,Objective-C,True,True,False,False,True,https://api.github.com/repos/cs342-gaitmate/modifiedResearchKitFile
39785097,https://github.com/skoth001/MyApnea-ResearchKit,MyApnea-ResearchKit,ResearchKit application to work in tangent with MyApnea.Org,skoth001,User,https://avatars.githubusercontent.com/u/2124985?v=4,2015-07-27T16:25:29Z,2018-01-31T21:17:28Z,,18124,,0,0,False,[],False,master,Swift,True,True,False,False,False,https://api.github.com/repos/skoth001/MyApnea-ResearchKit
312048859,https://github.com/SMARTMarkers/demo-patientapp,demo-patientapp,,SMARTMarkers,Organization,https://avatars.githubusercontent.com/u/55999665?v=4,2020-11-11T17:58:12Z,2021-02-06T07:07:22Z,,82,Apache License 2.0,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/SMARTMarkers/demo-patientapp
99621366,https://github.com/DigitalHealthCenterMSSM/AsthmaMobileHealthStudy,AsthmaMobileHealthStudy,"Here, we share all the analyses codes used in our Nature Biotechnology paper (Chan et. al. 2017)",DigitalHealthCenterMSSM,Organization,https://avatars.githubusercontent.com/u/30811955?v=4,2017-08-07T21:18:34Z,2017-09-13T17:47:40Z,,4780,,1,0,False,[],False,master,,True,True,True,False,True,https://api.github.com/repos/DigitalHealthCenterMSSM/AsthmaMobileHealthStudy
157085548,https://github.com/julia-igosheva/greencycle,greencycle,First steps to bringing ultimate improvement in sustainability to households!,julia-igosheva,User,https://avatars.githubusercontent.com/u/10475864?v=4,2018-11-11T14:06:28Z,2018-11-11T16:19:31Z,,13,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/julia-igosheva/greencycle
45884906,https://github.com/elmehdiceo/iOSDevforCreativeEntrepreneurs,iOSDevforCreativeEntrepreneurs,iOS Development for Creative Entrepreneurs,elmehdiceo,User,https://avatars.githubusercontent.com/u/9403060?v=4,2015-11-10T03:27:38Z,2021-01-22T19:28:59Z,,0,,3,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/elmehdiceo/iOSDevforCreativeEntrepreneurs
607861751,https://github.com/ukcs485gSpring23/midterm-brandon-wever,midterm-brandon-wever,midterm-brandon-wever created by GitHub Classroom,ukcs485gSpring23,Organization,https://avatars.githubusercontent.com/u/122928873?v=4,2023-02-28T20:34:15Z,2023-07-24T15:19:37Z,,6002,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/ukcs485gSpring23/midterm-brandon-wever
72076843,https://github.com/jackieennis/helloResearchKit,helloResearchKit,Practice creating survey questions using Apple's ResearchKit in Swift.,jackieennis,User,https://avatars.githubusercontent.com/u/20146109?v=4,2016-10-27T06:13:11Z,2016-10-27T06:14:09Z,,7862,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/jackieennis/helloResearchKit
386821317,https://github.com/bluqiu001/WhatsInTheFridge,WhatsInTheFridge,Class project for CS590,bluqiu001,User,https://avatars.githubusercontent.com/u/56478564?v=4,2021-07-17T03:02:30Z,2021-07-17T03:07:31Z,,10483,,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/bluqiu001/WhatsInTheFridge
248983233,https://github.com/pwnSmithers/Croesus,Croesus,"Croesus is a Fintech company that works to improve financial wellness of its customers. We have a complex solution for collecting, extracting, crunching and  analysing the financial data of our customers and providing useful feedback to improve the customer’s financial health.",pwnSmithers,User,https://avatars.githubusercontent.com/u/54173516?v=4,2020-03-21T13:37:15Z,2020-03-28T22:21:06Z,,34879,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/pwnSmithers/Croesus
349285973,https://github.com/suqianwang/WhatsInTheFridge,WhatsInTheFridge,This contains the iOS app I'm currently working on (upcoming),suqianwang,User,https://avatars.githubusercontent.com/u/33110957?v=4,2021-03-19T03:13:21Z,2021-06-01T19:19:01Z,,11784,,0,0,False,[],False,development,Python,True,True,False,False,True,https://api.github.com/repos/suqianwang/WhatsInTheFridge
98350952,https://github.com/ohsu-molemapper/MoleMapper_iOS_public,MoleMapper_iOS_public,Public release of MoleMapper code,ohsu-molemapper,Organization,https://avatars.githubusercontent.com/u/18428927?v=4,2017-07-25T21:19:39Z,2021-01-26T20:55:11Z,,89565,Other,1,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/ohsu-molemapper/MoleMapper_iOS_public
62914326,https://github.com/Healthy-Spaces/ios,ios,iOS survey app for greenspace research using Apple's ResearchKit Framework,Healthy-Spaces,Organization,https://avatars.githubusercontent.com/u/40368292?v=4,2016-07-08T20:02:08Z,2018-06-18T18:36:29Z,,1304,,1,0,False,"['greenspace', 'ios-app', 'researchkit', 'survey-app']",False,master,Swift,True,True,False,False,True,https://api.github.com/repos/Healthy-Spaces/ios
607862290,https://github.com/ukcs485gSpring23/sip-wjyyang24,sip-wjyyang24,midterm-wjyyang24 created by GitHub Classroom,ukcs485gSpring23,Organization,https://avatars.githubusercontent.com/u/122928873?v=4,2023-02-28T20:35:48Z,2023-10-04T19:22:27Z,,63773,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/ukcs485gSpring23/sip-wjyyang24
595410527,https://github.com/orgTestCodacy11KRepos110MB/repo-3465-CareKit,repo-3465-CareKit,,orgTestCodacy11KRepos110MB,Organization,https://avatars.githubusercontent.com/u/123936962?v=4,2023-01-31T02:34:31Z,2023-02-01T13:14:45Z,,38966,Other,0,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/orgTestCodacy11KRepos110MB/repo-3465-CareKit
762656821,https://github.com/Wessam222222222/test,test,,Wessam222222222,User,https://avatars.githubusercontent.com/u/161109058?v=4,2024-02-24T10:22:31Z,2024-02-25T03:22:23Z,,481,Creative Commons Zero v1.0 Universal,0,0,False,[],False,main,HTML,True,True,True,False,True,https://api.github.com/repos/Wessam222222222/test
65180995,https://github.com/shrikeshpowar/5-Ways-ResearchKit-Is-Revolutionizing-And-Clinical-Research,5-Ways-ResearchKit-Is-Revolutionizing-And-Clinical-Research,"With its launch, Apple’s ResearchKit has achieved some impressive milestones:",shrikeshpowar,User,https://avatars.githubusercontent.com/u/19405941?v=4,2016-08-08T07:06:35Z,2016-08-08T07:06:35Z,,0,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/shrikeshpowar/5-Ways-ResearchKit-Is-Revolutionizing-And-Clinical-Research
83101955,https://github.com/daniel-lachance/LeishMapper,LeishMapper,"Map, measure, and monitor cutaneous Leishmaniasis lesions.",daniel-lachance,User,https://avatars.githubusercontent.com/u/25598023?v=4,2017-02-25T03:04:48Z,2021-03-08T09:15:15Z,,31085,Other,1,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/daniel-lachance/LeishMapper
724945285,https://github.com/Tushar-ArmorCode/open-source-ios-apps,open-source-ios-apps,,Tushar-ArmorCode,User,https://avatars.githubusercontent.com/u/148523019?v=4,2023-11-29T05:34:05Z,2023-11-29T05:34:05Z,,6905,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/Tushar-ArmorCode/open-source-ios-apps
322324365,https://github.com/FDA-MyStudies/iOS,iOS,,FDA-MyStudies,Organization,https://avatars.githubusercontent.com/u/45859070?v=4,2020-12-17T14:45:55Z,2022-06-10T23:50:01Z,,249547,,1,1,False,[],False,Develop,Objective-C,True,True,False,False,True,https://api.github.com/repos/FDA-MyStudies/iOS
39436301,https://github.com/WillyWu0201/iOS-top-100,iOS-top-100,,WillyWu0201,User,https://avatars.githubusercontent.com/u/12064077?v=4,2015-07-21T09:23:02Z,2015-07-21T09:39:41Z,,422808,Apache License 2.0,0,0,False,[],False,master,Groff,True,True,False,False,True,https://api.github.com/repos/WillyWu0201/iOS-top-100
545607750,https://github.com/ColinCarver10/AILift,AILift,final-project-client-ColinCarver10 created by GitHub Classroom,ColinCarver10,User,https://avatars.githubusercontent.com/u/112659162?v=4,2022-10-04T17:09:58Z,2023-01-12T22:32:30Z,,5589,,1,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/ColinCarver10/AILift
64857218,https://github.com/StudioSTecnologia/ios-tec7,ios-tec7,Repo iOS Studio S,StudioSTecnologia,Organization,https://avatars.githubusercontent.com/u/20816577?v=4,2016-08-03T15:29:33Z,2016-08-03T15:32:30Z,,666,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/StudioSTecnologia/ios-tec7
66127944,https://github.com/pavangandhi/Open-Source_iOS_Apps,Open-Source_iOS_Apps,,pavangandhi,User,https://avatars.githubusercontent.com/u/8362743?v=4,2016-08-20T04:21:21Z,2016-08-20T04:22:46Z,,714,MIT License,0,1,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/pavangandhi/Open-Source_iOS_Apps
54190923,https://github.com/ProiOSDeveloper/objc-trending,objc-trending,Most Popular Obj-C open source repositories.,ProiOSDeveloper,User,https://avatars.githubusercontent.com/u/10195003?v=4,2016-03-18T09:48:20Z,2017-08-29T15:23:45Z,,269,,2,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/ProiOSDeveloper/objc-trending
455582077,https://github.com/CorrieOnly/open-source-ios-apps,open-source-ios-apps,📱 Collaborative List of Open-Source iOS Apps,CorrieOnly,User,https://avatars.githubusercontent.com/u/82211223?v=4,2022-02-04T14:42:40Z,2022-02-04T14:45:18Z,,571,Creative Commons Zero v1.0 Universal,0,0,False,[],False,main,Ruby,True,True,False,False,True,https://api.github.com/repos/CorrieOnly/open-source-ios-apps
525511790,https://github.com/rwema3/Dart-Flutter-Apps-from-a-single-codebase.,Dart-Flutter-Apps-from-a-single-codebase.,"Used to develop cross-platform applications for Android, iOS, Linux, macOS, Windows, Google Fuchsia, and the web from a single codebase. ",rwema3,User,https://avatars.githubusercontent.com/u/52289151?v=4,2022-08-16T19:13:03Z,2023-11-02T13:42:19Z,http://rwema.com/,10096,Apache License 2.0,1,0,False,"['dart', 'flutter', 'open-source']",False,main,HTML,True,True,False,False,True,https://api.github.com/repos/rwema3/Dart-Flutter-Apps-from-a-single-codebase.
36370987,https://github.com/httang12/ResearchKit-SimplifiedScheduler,ResearchKit-SimplifiedScheduler,This is a swift implementation of a task reminder/scheduler for ResearchKit,httang12,User,https://avatars.githubusercontent.com/u/11963524?v=4,2015-05-27T14:08:01Z,2015-05-27T14:08:01Z,,0,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/httang12/ResearchKit-SimplifiedScheduler
152464544,https://github.com/hamswan/myrep,myrep,,hamswan,User,https://avatars.githubusercontent.com/u/44034669?v=4,2018-10-10T17:40:39Z,2018-10-10T17:41:52Z,,23192,Other,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/hamswan/myrep
671123389,https://github.com/Santhosh19404/Placement,Placement,Dummy,Santhosh19404,User,https://avatars.githubusercontent.com/u/136779123?v=4,2023-07-26T15:33:59Z,2023-07-26T15:38:27Z,,338,Creative Commons Zero v1.0 Universal,0,0,False,[],False,main,,True,False,False,False,False,https://api.github.com/repos/Santhosh19404/Placement
284522066,https://github.com/brisklabs/ResearchKit,ResearchKit,"BriskLabs Research Bookmarks focus in Data Structures Algorithms, Machine Learning, Deep Learning, and AI",brisklabs,Organization,https://avatars.githubusercontent.com/u/50609044?v=4,2020-08-02T18:51:45Z,2023-07-25T19:45:40Z,,13,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/brisklabs/ResearchKit
46187578,https://github.com/jwrennall/Health,Health,,jwrennall,User,https://avatars.githubusercontent.com/u/15849618?v=4,2015-11-14T18:52:38Z,2015-11-14T18:55:18Z,,0,Other,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/jwrennall/Health
642919319,https://github.com/SameerShaikh017/Demo01,Demo01,,SameerShaikh017,User,https://avatars.githubusercontent.com/u/134086767?v=4,2023-05-19T16:42:17Z,2023-05-19T16:42:18Z,,20533,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/SameerShaikh017/Demo01
61827612,https://github.com/mkoosej/CycleOmics,CycleOmics,,mkoosej,User,https://avatars.githubusercontent.com/u/4195529?v=4,2016-06-23T18:27:51Z,2019-02-12T16:37:57Z,,829,,1,1,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/mkoosej/CycleOmics
68842455,https://github.com/doreilly/ResearchKitLayoutBug,ResearchKitLayoutBug,Sample app to expose rending issue with ResearchKit Survey Tasks under iOS 10.,doreilly,User,https://avatars.githubusercontent.com/u/168113?v=4,2016-09-21T17:41:53Z,2016-09-21T19:00:23Z,,816,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/doreilly/ResearchKitLayoutBug
35615440,https://github.com/jaakk/QuantifiedSelf,QuantifiedSelf,"Corwdsourced collection of various quantified self, health, medical and genetic data formats, resources and tools.",jaakk,User,https://avatars.githubusercontent.com/u/248971?v=4,2015-05-14T14:22:09Z,2015-05-23T18:46:14Z,,176,,1,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/jaakk/QuantifiedSelf
654904588,https://github.com/ramram2000/open-source-ios-apps,open-source-ios-apps,,ramram2000,User,https://avatars.githubusercontent.com/u/83423439?v=4,2023-06-17T09:37:40Z,2023-06-17T09:37:40Z,,6483,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/ramram2000/open-source-ios-apps
54246026,https://github.com/rmulkey/DevTalks,DevTalks,Podcast DevTalks,rmulkey,User,https://avatars.githubusercontent.com/u/1542812?v=4,2016-03-19T03:46:56Z,2016-03-19T03:46:56Z,,8,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/rmulkey/DevTalks
465458847,https://github.com/ukcs485gSpring2022/final-app-eschurr,final-app-eschurr,final-app-eschurr created by GitHub Classroom,ukcs485gSpring2022,Organization,https://avatars.githubusercontent.com/u/98407890?v=4,2022-03-02T20:27:02Z,2022-06-16T19:32:56Z,,2946,,1,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/ukcs485gSpring2022/final-app-eschurr
63223772,https://github.com/zhanghangzhen/zzz,zzz,,zhanghangzhen,Organization,https://avatars.githubusercontent.com/u/18167790?v=4,2016-07-13T07:18:23Z,2016-07-13T09:00:09Z,,25695,,0,0,False,[],False,master,C,True,True,False,False,True,https://api.github.com/repos/zhanghangzhen/zzz
54936362,https://github.com/MentTholatum/iOS,iOS,,MentTholatum,User,https://avatars.githubusercontent.com/u/10071634?v=4,2016-03-29T01:33:45Z,2022-03-14T09:40:46Z,,43,,0,237,False,[],False,master,,True,True,False,False,False,https://api.github.com/repos/MentTholatum/iOS
63141659,https://github.com/zxzzhz/textZHZ,textZHZ,共同开发,zxzzhz,Organization,https://avatars.githubusercontent.com/u/20056963?v=4,2016-07-12T08:43:42Z,2016-07-13T08:28:46Z,,25695,,0,0,False,[],False,master,C,True,True,False,False,True,https://api.github.com/repos/zxzzhz/textZHZ
37260849,https://github.com/lrhamill/Gatherer,Gatherer,A simple ResearchKit application intended to collect data about participants' happiness and health.,lrhamill,User,https://avatars.githubusercontent.com/u/10758996?v=4,2015-06-11T12:53:04Z,2015-06-11T12:53:56Z,,180,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/lrhamill/Gatherer
523867994,https://github.com/rosslavni/open-source-ios-apps,open-source-ios-apps,,rosslavni,User,https://avatars.githubusercontent.com/u/108015777?v=4,2022-08-11T21:02:39Z,2022-08-11T21:02:39Z,,18073,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/rosslavni/open-source-ios-apps
558970370,https://github.com/jquepi/open-source-ios-apps,open-source-ios-apps,,jquepi,User,https://avatars.githubusercontent.com/u/106605738?v=4,2022-10-28T18:01:01Z,2022-10-28T18:01:01Z,,10580,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/jquepi/open-source-ios-apps
583805525,https://github.com/Uvacoder/aaa-ios-apps-collect,aaa-ios-apps-collect,,Uvacoder,User,https://avatars.githubusercontent.com/u/88749643?v=4,2022-12-31T01:31:31Z,2022-12-31T01:31:31Z,,6250,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/Uvacoder/aaa-ios-apps-collect
594865626,https://github.com/MrBorgia/iOS-open-source,iOS-open-source,,MrBorgia,User,https://avatars.githubusercontent.com/u/51197531?v=4,2023-01-29T21:33:46Z,2023-01-29T22:03:12Z,,6167,Creative Commons Zero v1.0 Universal,1,0,False,[],False,master,,True,True,False,True,True,https://api.github.com/repos/MrBorgia/iOS-open-source
441186919,https://github.com/TheraForge/OTFToolBox,OTFToolBox,OTFToolBox is TheraForge's umbrella framework that incorporates all the other sub-frameworks,TheraForge,Organization,https://avatars.githubusercontent.com/u/82847140?v=4,2021-12-23T13:20:21Z,2021-12-23T13:46:32Z,,2030,Other,0,2,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/TheraForge/OTFToolBox
163570454,https://github.com/khizar-anjum/mPowerAnalysis,mPowerAnalysis,Repo for analysis on mPower Data released by Sage Bionetworks,khizar-anjum,User,https://avatars.githubusercontent.com/u/36203877?v=4,2018-12-30T07:38:39Z,2023-01-28T05:55:57Z,,1568,MIT License,0,0,False,[],True,master,Jupyter Notebook,True,True,False,False,True,https://api.github.com/repos/khizar-anjum/mPowerAnalysis
52014687,https://github.com/JudyWu/caspir-motion,caspir-motion,An iOS application based on ResearchKit framework for measuring impulsivity related to drug abuse ,JudyWu,User,https://avatars.githubusercontent.com/u/2242610?v=4,2016-02-18T14:53:23Z,2019-03-11T18:06:58Z,,22767,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/JudyWu/caspir-motion
119434533,https://github.com/SarahUCD/asthma-survey,asthma-survey,Using ResearchKit and navigable ordered tasks to create a survey for those with asthma.,SarahUCD,User,https://avatars.githubusercontent.com/u/34172885?v=4,2018-01-29T20:03:48Z,2018-01-30T17:52:10Z,,0,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/SarahUCD/asthma-survey
58670842,https://github.com/apbendi/ORKPodFailure,ORKPodFailure,Demonstration of Linker Failure when using ResearchKit in a Pod with CocoaPods 1.0,apbendi,User,https://avatars.githubusercontent.com/u/1479802?v=4,2016-05-12T19:30:36Z,2016-05-12T19:30:54Z,,15,MIT License,0,1,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/apbendi/ORKPodFailure
512953630,https://github.com/NovakiDouglas/research.package,research.package,,NovakiDouglas,User,https://avatars.githubusercontent.com/u/72577071?v=4,2022-07-12T01:01:07Z,2022-07-12T01:08:34Z,,662,MIT License,0,0,False,[],False,main,Dart,True,True,False,False,True,https://api.github.com/repos/NovakiDouglas/research.package
73010865,https://github.com/minsOne/awesome-ios-presentation,awesome-ios-presentation,Curated list of iOS presentations,minsOne,User,https://avatars.githubusercontent.com/u/4429361?v=4,2016-11-06T18:38:21Z,2024-03-10T01:33:38Z,,254,MIT License,26,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/minsOne/awesome-ios-presentation
